cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPRDKit,logPALOGPS,logPChemAxon,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
HPOS-015,N1-Acetylspermidine,1,M+H,primary,HPOS-015.1,,359.4974317,5.991623862,188.17629,188.1734674,188.1791126,344.4974317,374.4974317,187.1684623,C9H21N3O,,,Metlin 3323 / Metlin 24072,UHPOS-03283,,,-2.3502,,,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,HMDB0001276,,,,NA,Polyamine Metabolism,C00612,110264,496,N-{3-[(4-aminobutyl)amino]propyl}acetamide,,17927,"InChI=1S/C9H21N3O/c1-9(13)12-8-4-7-11-6-3-2-5-10/h11H,2-8,10H2,1H3,(H,12,13)",MQTAVJHICJWXBR-UHFFFAOYSA-N,3a,2,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-015,N1-Acetylspermidine,2,[(M+1)+H],range,HPOS-015.2,,359.4974317,5.991623862,189.17909,189.1762523,189.1819277,344.4974317,374.4974317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-015,N1-Acetylspermidine,3,[M-NH3+H],specificity,HPOS-015.3,,359.4974317,5.991623862,171.14974,171.1471728,171.1523072,344.4974317,374.4974317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-016,"N6,N6,N6-Trimethyl-L-lysine",1,M+H,primary,HPOS-016.1,,369.7726217,6.162877028,189.1603,189.1574626,189.1631374,354.7726217,384.7726217,188.1524779,C9H20N2O2,,,FB04292725,UHPOS-03363,,,-3.7023,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0001325,,,,NA,Lysine Metabolism,C03793,11312298,440121,(2S)-2-amino-6-(trimethylazaniumyl)hexanoate,,165870,"InChI=1S/C9H20N2O2/c1-11(2,3)7-5-4-6-8(10)9(12)13/h8H,4-7,10H2,1-3H3/t8-/m0/s1",MXNRLFUSFKVQSK-QMMMGPOBSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-016,"N6,N6,N6-Trimethyl-L-lysine",2,[(M+1)+H],range,HPOS-016.2,,369.7726217,6.162877028,190.1633,190.1604476,190.1661524,354.7726217,384.7726217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-016,"N6,N6,N6-Trimethyl-L-lysine",3,[M-N(CH3)3+H],specificity,HPOS-016.3,,369.7726217,6.162877028,130.0852,130.0832487,130.0871513,354.7726217,384.7726217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-017,Nicotinamide N-oxide,1,M+H,primary,HPOS-017.1,,120.9505514,2.015842524,139.05075,139.0486642,139.0528358,105.9505514,135.9505514,138.0429274,C6H6N2O2,,,PC00001836,UHPOS-01021,,,-0.80083,,,Pyridines and derivatives†,Pyridinecarboxylic acids and derivatives,Nicotinamides,HMDB0002730,,,,NA,NA,NA,65522,72661,3-carbamoylpyridin-1-ium-1-olate,,89640,"InChI=1S/C6H6N2O2/c7-6(9)5-2-1-3-8(10)4-5/h1-4H,(H2,7,9)",USSFUVKEHXDAPM-UHFFFAOYSA-N,2a,1,3,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-017,Nicotinamide N-oxide,2,[(M+1)+H],range,HPOS-017.2,,120.9505514,2.015842524,140.05352,140.0514192,140.0556208,105.9505514,135.9505514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-018,Octanoylcarnitine CAR(8:0),1,M+H,primary,HPOS-018.1,,248.0209346,4.133682244,288.21748,288.2131567,288.2218033,233.0209346,263.0209346,287.2096584,?C15H29NO4,,,FB01052337,UHPOS-02284,,,-2.4621,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000791,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070002,Fatty Acid Metabolism(Acyl Carnitine),C02838,10128115,11953814,(3R)-3-(octanoyloxy)-4-(trimethylazaniumyl)butanoate,,18102,"InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1",CXTATJFJDMJMIY-CYBMUJFWSA-N,2a,1,3,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-018,Octanoylcarnitine CAR(8:0),2,[(M+1)+H],range,HPOS-018.2,,248.0209346,4.133682244,289.22077,289.2164317,289.2251083,233.0209346,263.0209346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-018,Octanoylcarnitine CAR(8:0),3,[M-N(CH3)3+H],specificity,HPOS-018.3,,248.0209346,4.133682244,229.14398,229.1405428,229.1474172,233.0209346,263.0209346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-019,Palmitoylcarnitine CAR(16:0),1,M+H,primary,HPOS-019.1,,226.6914137,3.778190228,400.34268,400.3366749,400.3486851,211.6914137,241.6914137,399.3348589,C23H45NO4,,,FB01052260,UHPOS-EX003,,,-1.3093,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000222,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070004,Fatty Acid Metabolism(Acyl Carnitine),C02990,10128117,11953816,(3R)-3-(hexadecanoyloxy)-4-(trimethylazaniumyl)butanoate,,17490,"InChI=1S/C23H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2,3)4/h21H,5-20H2,1-4H3/t21-/m1/s1",XOMRRQXKHMYMOC-OAQYLSRUSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-019,Palmitoylcarnitine CAR(16:0),2,[(M+1)+H],range,HPOS-019.2,,226.6914137,3.778190228,401.34601,401.3399898,401.3520302,211.6914137,241.6914137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-019,Palmitoylcarnitine CAR(16:0),3,M+Na,specificity,HPOS-019.3,,226.6914137,3.778190228,422.32463,422.3182951,422.3309649,211.6914137,241.6914137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-020,Proline Betaine,1,M+H,primary,HPOS-020.1,,294.7894817,4.913158029,144.10245,144.1002885,144.1046115,279.7894817,309.7894817,143.0946287,C7H13NO2,,,In house,UHPOS-02753; PHPOS-07371,,,-2.6239,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Proline and derivatives,HMDB0004827,,,,NA,Food Component/Plant,C10172,103115,115244,"(2S)-1,1-dimethylpyrrolidin-1-ium-2-carboxylate",,35280,"InChI=1S/C7H13NO2/c1-8(2)5-3-4-6(8)7(9)10/h6H,3-5H2,1-2H3/t6-/m0/s1",CMUNUTVVOOHQPW-LURJTMIESA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-020,Proline Betaine,2,[(M+1)+H],range,HPOS-020.2,,294.7894817,4.913158029,145.10559,145.1034134,145.1077666,279.7894817,309.7894817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-020,Proline Betaine,3,M+Na,specificity,HPOS-020.3,,294.7894817,4.913158029,166.0844,166.0819087,166.0868913,279.7894817,309.7894817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-020,Proline Betaine,3,2M+H,specificity,HPOS-020.4,,294.7894817,4.913158029,287.19708,287.192772,287.201388,279.7894817,309.7894817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-020,Proline Betaine,3,2M+Na,specificity,HPOS-020.5,,294.7894817,4.913158029,309.17903,309.1743923,309.1836677,279.7894817,309.7894817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-021,Propionylcarnitine CAR(3:0),1,M+H,primary,HPOS-021.1,,289.161334,4.819355567,218.13923,218.1359579,218.1425021,274.161334,304.161334,217.1314081,?C10H19NO4,,,FB01052196,UHPOS-02736,,,-3.1826,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000824,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070005,Fatty Acid Metabolism (also BCAA Metabolism),C03017,96904,107738,3-(propanoyloxy)-4-(trimethylazaniumyl)butanoate,,53210,"InChI=1S/C10H19NO4/c1-5-10(14)15-8(6-9(12)13)7-11(2,3)4/h8H,5-7H2,1-4H3/t8-/m1/s1",UFAHZIUFPNSHSL-MRVPVSSYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-021,Propionylcarnitine CAR(3:0),2,[(M+1)+H],range,HPOS-021.2,,289.161334,4.819355567,219.14246,219.1391729,219.1457471,274.161334,304.161334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-021,Propionylcarnitine CAR(3:0),3,M+Na,specificity,HPOS-021.3,,289.161334,4.819355567,240.12118,240.1175782,240.1247818,274.161334,304.161334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-022,Stearoylcarnitine CAR(18:0),1,M+H,primary,HPOS-022.1,interference from second isotope of m/z 426,223.4960129,3.74,428.37398,428.3675544,428.3804056,208.4960129,238.4960129,427.3661591,C25H49NO4,,,FB01052148,UHPOS-EX002,,,-1.0211,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000848,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070008,NA,C02301,113603366,52922056,(3R)-3-(octadecanoyloxy)-4-(trimethylazaniumyl)butanoate,,84644,"InChI=1S/C25H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h23H,5-22H2,1-4H3/t23-/m1/s1",FNPHNLNTJNMAEE-HSZRJFAPSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-022,Stearoylcarnitine CAR(18:0),2,[(M+1)+H],range,HPOS-022.2,,223.4960129,3.74,429.37732,429.3708793,429.3837607,208.4960129,238.4960129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-022,Stearoylcarnitine CAR(18:0),3,M+Na,specificity,HPOS-022.3,,223.4960129,3.74,450.35593,450.3491747,450.3626853,208.4960129,238.4960129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-023,Taurine,1,M+H,primary,HPOS-023.1,,156.5379615,2.608966025,126.0219403,126.0200499,126.0238306,141.5379615,171.5379615,125.0146638,C2H7NO3S,,,PC00000966,UHPOS-01398; PHPOS-02874,,,-2.3855,,,Organic sulfonic acids and derivatives,Organosulfonic acids and derivatives,Organosulfonic acids,HMDB0000251,,,,NA,"Methionine, Cysteine, SAM and Taurine Metabolism",C00245,1091,1123,2-aminoethane-1-sulfonic acid,,15891,"InChI=1S/C2H7NO3S/c3-1-2-7(4,5)6/h1-3H2,(H,4,5,6)",XOAAWQZATWQOTB-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-023,Taurine,2,[(M+1)+H],range,HPOS-023.2,,156.5379615,2.608966025,127.0244,127.0224946,127.0263054,141.5379615,171.5379615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-023,Taurine,3,CH7N2O3S,specificity,HPOS-023.3,,156.5379615,2.608966025,127.01774,127.0158347,127.0196453,141.5379615,171.5379615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-024,Paraxanthine,1,M+H,primary,HPOS-024.1,,56.87811426,0.947968571,181.07255,181.0698339,181.0752661,41.87811426,71.87811426,180.0647255,C7H8N4O2,,,IROA_P02W25,UHPOS-00206,,,-1.2207,,,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001860,,,,NA,Xanthine Metabolism,C13747,4525,4687,,,25858,"InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)",QUNWUDVFRNGTCO-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-024,Paraxanthine,2,[(M+1)+H],range,HPOS-024.2,,56.87811426,0.947968571,182.07494,182.0722089,182.0776711,41.87811426,71.87811426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-024,Paraxanthine,3,[M-CH3NCO+H],specificity,HPOS-024.3,,56.87811426,0.947968571,124.05109,124.0492292,124.0529508,41.87811426,71.87811426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-025,Trigonelline,1,M+H,primary,HPOS-025.1,,290.9983559,4.849972598,138.0555,138.0534292,138.0575708,275.9983559,305.9983559,137.0476785,C7H7NO2,,,PC00001837,UHPOS-02779;PHPOS-07091,,,-1.9864,,,NA,NA,Alkaloids and derivatives,HMDB0000875,,,,NA,Nicotinate and Nicotinamide Metabolism,C01004,5369,5570,1-methylpyridin-1-ium-3-carboxylate,,18123,"InChI=1S/C7H7NO2/c1-8-4-2-3-6(5-8)7(9)10/h2-5H,1H3",WWNNZCOKKKDOPX-UHFFFAOYSA-N,2a,1,1,X,X,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-025,Trigonelline,2,[(M+1)+H],range,HPOS-025.2,,290.9983559,4.849972598,139.05861,139.0565241,139.0606959,275.9983559,305.9983559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-025,Trigonelline,3,2M+Na,specificity,HPOS-025.3,,290.9983559,4.849972598,297.08513,297.0806737,297.0895863,275.9983559,305.9983559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-026,Trimethylaminoacetone,1,M+,primary,HPOS-026.1,,210.5393385,3.508988976,116.10754,116.1057984,116.1092816,195.5393385,225.5393385,116.1075391,C6H14NO,,,FB01052105,UHPOS-01824,,,-1.4404,,,Organooxygen compounds,Carbonyl compounds,Alpha-amino ketones,HMDB0012296,,,,NA, NA,NA,133796,151806,trimethyl(2-oxopropyl)azanium,,166498,"InChI=1S/C6H14NO/c1-6(8)5-7(2,3)4/h5H2,1-4H3/q+1",LFWNPKYGVKNNAB-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-026,Trimethylaminoacetone,2,[(M+1)],range,HPOS-026.2,,210.5393385,3.508988976,117.11064,117.1088833,117.1123967,195.5393385,225.5393385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-027,Betaine,1,M+H,primary,HPOS-027.1,,286.9748177,4.782913628,118.0868,118.0850287,118.0885713,271.9748177,301.9748177,117.0789786,C5H11NO2,,,PC00002354,UHPOS-02673;PHPOS-06760,,,-2.9105,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,HMDB0000043,,,,NA,"Glycine, Serine and Threonine Metabolism",C00719,242,247,,,17750,"InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3",KWIUHFFTVRNATP-UHFFFAOYSA-N,2a,1,1,X,X,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-027,Betaine,2,[(M+1)+H],range,HPOS-027.2,,286.9748177,4.782913628,119.08985,119.0880637,119.0916363,271.9748177,301.9748177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-027,Betaine,3,M+Na,specificity,HPOS-027.3,,286.9748177,4.782913628,140.06875,140.066649,140.070851,271.9748177,301.9748177,,,,,,UHPOS-02670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-027,Betaine,4,2M+H,specificity,HPOS-027.4,,286.9748177,4.782913628,235.16578,235.1622525,235.1693075,271.9748177,301.9748177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-027,Betaine,5,2M+Na,specificity,HPOS-027.5,,286.9748177,4.782913628,257.14773,257.1438728,257.1515872,271.9748177,301.9748177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-028,N-Acetylputrescine,1,M+H,primary,HPOS-028.1,,264.0727303,4.401212172,131.11844,131.1164732,131.1204068,249.0727303,279.0727303,130.1106131,C6H14N2O,,,IROA P04W02,UHPOS-02421,,,-1.3777,,,Carboximidic acids and derivatives,Carboximidic acids,Carboximidic acids,HMDB0002064,,,,NA,Polyamine Metabolism,C02714,109095,122356,,,17768,"InChI=1S/C6H14N2O/c1-6(9)8-5-3-2-4-7/h2-5,7H2,1H3,(H,8,9)",KLZGKIDSEJWEDW-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-028,N-Acetylputrescine,2,[(M+1)+H],range,HPOS-028.2,,264.0727303,4.401212172,132.12124,132.1192582,132.1232218,249.0727303,279.0727303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-028,N-Acetylputrescine,3,[M-NH3+H],specificity,HPOS-028.3,,264.0727303,4.401212172,114.09189,114.0901786,114.0936014,249.0727303,279.0727303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-029,4-Trimethylammoniobutanoic acid (deoxycarnitine),1,M+,primary,HPOS-029.1,,294.5094489,4.908490814,146.1181,146.1159082,146.1202918,279.5094489,309.5094489,146.1181038,C7H16NO2,,,FB01052306,UHPOS-02740,,,-2.6223,,,Fatty Acyls,Fatty acids and conjugates,Straight chain fatty acids,HMDB0001161,,,,NA,Lysine Metabolism,C01181,705,134,,,16244,"InChI=1S/C7H15NO2/c1-8(2,3)6-4-5-7(9)10/h4-6H2,1-3H3",JHPNVNIEXXLNTR-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_HPOS_ToF07_U23W11_LTR;AIRWAVE_HPOS_ToF07_U23W23_LTR;AIRWAVE_HPOS_ToF07_U23W35_LTR;AIRWAVE_HPOS_ToF07_U23W12_SR;AIRWAVE_HPOS_ToF07_U23W24_SR;AIRWAVE_HPOS_ToF07_U23W36_SR,IS-22:221.57;IS-26:126.64;IS-27:102.28;IS-28:300.40;IS-30:351.18;IS-31:217.16;IS-32:153.84;IS-33:50.75
HPOS-029,4-Trimethylammoniobutanoic acid (deoxycarnitine),2,[(M+1)],range,HPOS-029.2,,294.5094489,4.908490814,147.12125,147.1190432,147.1234568,279.5094489,309.5094489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HPOS-030,Homoarginine,1,M+H,primary,HPOS-030.1,,355.4222297,5.923703829,189.13515,189.132313,189.137987,340.4222297,370.4222297,188.1273258,C7H16N4O2,,,BioLog_PM10W71,UHPOS-03264,,,-3.63853,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000670,,,,NA,Urea cycle; Arginine and Proline Metabolism,C01924,8732,9085,,,27747,"InChI=1S/C7H16N4O2/c8-5(6(12)13)3-1-2-4-11-7(9)10/h5H,1-4,8H2,(H,12,13)(H4,9,10,11)/t5-/m0/s1",QUOGESRFPZDMMT-YFKPBYRVSA-N,2a,1,1,,,,,,,,,,,,
HPOS-030,Homoarginine,2,[(M+1)+H],range,HPOS-030.2,,355.4222297,5.923703829,190.13758,190.1347279,190.1404321,340.4222297,370.4222297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
