CompoundID,cpdName,feature,ion,IonID,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGID,chemspiderID,PubChemID,IUPAC,InChI,InChIKey,MSIAnnotationLevel
RNEG-0047,Quinic acid,1,[M-H]-,RNEG-0047.1,39,0.65,191.0561135,191.0532477,191.0589794,24,54,192.06339,C7H12O6,-2.4096,Organooxygen compounds,Alcohols and polyols,Quinic acids and derivatives,HMDB0003072,,,,NA,C00296,10246715,6508,"(1R,3R,4S)-1,3,4,5-tetrahydroxycyclohexane-1-carboxylic acid","InChI=1S/C7H12O6/c8-3-1-7(13,6(11)12)2-4(9)5(3)10/h3-5,8-10,13H,1-2H2,(H,11,12)/t3-,4-,5-,7+/m1/s1",AAWZDTNXLSGCEK-WYWMIBKRSA-N,1
RNEG-0048,Xanthine,1,[M-H]-,RNEG-0048.1,78.6,1.31,151.0261535,151.0238882,151.0284189,63.6,93.6,152.03343,C5H4N4O2,-0.0377,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0000292,,,,NA,C00385,1151,1188,"2,3,6,7-tetrahydro-1H-purine-2,6-dione","InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",LRFVTYWOQMYALW-UHFFFAOYSA-N,1
RNEG-0049,4-Hydroxyhippuric acid,1,[M-H]-,RNEG-0049.1,147,2.45,194.0458813,194.0429707,194.048792,132,162,195.0531578,C9H9NO4,-0.7759,Benzene and substituted derivatives,Benzoic acids and derivatives,Hippuric acids,HMDB0013678,,,,NA,NA,133104,151012,2-[(4-hydroxyphenyl)formamido]acetic acid,"InChI=1S/C9H9NO4/c11-7-3-1-6(2-4-7)9(14)10-5-8(12)13/h1-4,11H,5H2,(H,10,14)(H,12,13)",ZMHLUFWWWPBTIU-UHFFFAOYSA-N,1
RNEG-0050,Tartaric acid,1,[M-H]-,RNEG-0050.1,37.2,0.62,149.0091614,149.0069263,149.0113966,22.2,52.2,150.0164379,C4H6O6,-2.4292,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,HMDB0000956,,,,NA,C0089,392277,444305,"(2R,3R)-2,3-dihydroxybutanedioic acid","InChI=1S/C4H6O6/c5-1(3(7)8)2(6)4(9)10/h1-2,5-6H,(H,7,8)(H,9,10)/t1-,2-/m1/s1",FEWJPZIEWOKRBE-JCYAYHJZSA-N,1
RNEG-0051,Pyroglutamic acid,1,[M-H]-,RNEG-0051.1,75,1.25,128.0353166,128.0333961,128.0372372,60,90,129.0425931,C5H7NO3,-1.0211,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids and derivatives,HMDB0000267,,,,NA,C01879,7127,7405,(2S)-5-oxopyrrolidine-2-carboxylic acid,"InChI=1S/C5H7NO3/c7-4-2-1-3(6-4)5(8)9/h3H,1-2H2,(H,6,7)(H,8,9)/t3-/m0/s1",ODHCTXKNWHHXJC-VKHMYHEASA-N,1
RNEG-0052,Xanthosine,1,[M-H]-,RNEG-0052.1,109.8,1.83,283.0684035,283.0641575,283.0726496,94.8,124.8,284.07568,C10H12N4O6,-1.6735,Purine nucleosides,NA,Purine nucleosides,HMDB0000299,,,,NA,C01762,58484,64959,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-9H-purine-2,6-diol","InChI=1S/C10H12N4O6/c15-1-3-5(16)6(17)9(20-3)14-2-11-4-7(14)12-10(19)13-8(4)18/h2-3,5-6,9,15-17H,1H2,(H2,12,13,18,19)/t3-,5-,6-,9-/m1/s1",UBORTCNDUKBEOP-UUOKFMHZSA-N,1
RNEG-0054,N-Acetylaspartic acid,1,[M-H]-,RNEG-0054.1,60,1,174.0407959,174.0381853,174.0434066,45,75,175.0480724,C6H9NO5,-1.7413,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,HMDB0000812,,,,NA,C0104,58576,65065,(2S)-2-acetamidobutanedioic acid,"InChI=1S/C6H9NO5/c1-3(8)7-4(6(11)12)2-5(9)10/h4H,2H2,1H3,(H,7,8)(H,9,10)(H,11,12)/t4-/m0/s1",OTCCIMWXFLJLIA-BYPYZUCNSA-N,1
RNEG-0055,"Adenosine 3',5'-cyclic monophosphate",1,[M-H]-,RNEG-0055.1,97.2,1.62,328.0452435,328.0403229,328.0501642,82.2,112.2,329.05252,C10H12N5O6P,-1.6944,Purine nucleotides,Cyclic purine nucleotides,"3',5'-cyclic purine nucleotides",HMDB0000058,,,,NA,C00575,5851,6076,"(4aR,6R,7R,7aS)-6-(6-amino-9H-purin-9-yl)-2,7-dihydroxy-hexahydro-2lambda5-furo[3,2-d][1,3,2]dioxaphosphinin-2-one","InChI=1S/C10H12N5O6P/c11-8-5-9(13-2-12-8)15(3-14-5)10-6(16)7-4(20-10)1-19-22(17,18)21-7/h2-4,6-7,10,16H,1H2,(H,17,18)(H2,11,12,13)/t4-,6-,7-,10-/m1/s1",IVOMOUWHDPKRLL-KQYNXXCUSA-N,1
RNEG-0056,N-Acetyl-L-carnosine,1,[M-H]-,RNEG-0056.1,55.2,0.92,267.1098785,267.1058719,267.1138852,40.2,70.2,268.117155,C11H16N4O4,-1.8558,Peptidomimetics,Hybrid peptides,Hybrid peptides,HMDB0012881,,,,NA,NA,8396518,10221026,,"InChI=1S/C11H16N4O4/c1-7(16)13-3-2-10(17)15-9(11(18)19)4-8-5-12-6-14-8/h5-6,9H,2-4H2,1H3,(H,12,14)(H,13,16)(H,15,17)(H,18,19)/t9-/m1/s1",BKAYIFDRRZZKNF-SECBINFHSA-N,1
RNEG-0058,D-Glucaric acid | D-Galactaric acid,1,[M-H]-,RNEG-0058.1,34.2,0.57,209.0302908,209.0271554,209.0334263,19.2,49.2,210.0375673,C6H10O8,-3.418,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glucuronic acid derivatives,HMDB0029881 | HMDB0000639,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170108 | LMFA01170107,C0081 | C00879,30577 | 2301286,33037 | 3037582,"(2R,3S,4S,5S)-2,3,4,5-tetrahydroxyhexanedioicacid | (2R,3S,4R,5S)-2,3,4,5-tetrahydroxyhexanedioicacid","InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2-,3-,4+/m0/s1 | InChI=1S/C6H10O8/c7-1(3(9)5(11)12)2(8)4(10)6(13)14/h1-4,7-10H,(H,11,12)(H,13,14)/t1-,2+,3+,4-",DSLZVSRJTYRBFB-LLEIAEIESA-N | DSLZVSRJTYRBFB-DUHBMQHGSA-N,1
RNEG-0059,Pimelic acid,1,[M-H]-,RNEG-0059.1,207.6,3.46,159.0662835,159.0638976,159.0686695,192.6,222.6,160.07356,C7H12O4,-0.7199,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,HMDB0000857,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170051,C02656,376,385,heptanedioic acid,"InChI=1S/C7H12O4/c8-6(9)4-2-1-3-5-7(10)11/h1-5H2,(H,8,9)(H,10,11)",WLJVNTCWHIRURA-UHFFFAOYSA-N,1
RNEG-0060,Suberic acid,1,[M-H]-,RNEG-0060.1,267.6,4.46,173.0819335,173.0793373,173.0845298,252.6,282.6,174.08921,C8H14O4,-0.5758,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,HMDB0000893,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170001,C08278,10025,10457,octanedioic acid,"InChI=1S/C8H14O4/c9-7(10)5-3-1-2-4-6-8(11)12/h1-6H2,(H,9,10)(H,11,12)",TYFQFVWCELRYAO-UHFFFAOYSA-N,1
RNEG-0062,p-Hydroxymandelic acid,1,[M-H]-,RNEG-0062.1,94.2,1.57,167.0349822,167.0324767,167.0374878,79.2,109.2,168.0422587,C8H8O4,0.1326,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids,HMDB0000822,,,,NA,C11527,321,328,Hydroxy(4-hydroxyphenyl)acetic acid,"InChI=1S/C8H8O4/c9-6-3-1-5(2-4-6)7(10)8(11)12/h1-4,7,9-10H,(H,11,12)",YHXHKYRQLYQUIH-UHFFFAOYSA-N,1
RNEG-0063,Homovanillic acid,1,[M-H]-,RNEG-0063.1,228,3.8,181.0506323,181.0479166,181.0533481,213,243,182.0579088,C9H10O4,0.0136,Phenols,Methoxyphenols,Methoxyphenols,HMDB0000118,,,,NA,C05582,1675,1738,2-(4-hydroxy-3-methoxyphenyl)acetic acid,"InChI=1S/C9H10O4/c1-13-8-4-6(5-9(11)12)2-3-7(8)10/h2-4,10H,5H2,1H3,(H,11,12)",QRMZSPFSDQBLIX-UHFFFAOYSA-N,1
RNEG-0064,Vanillylmandelic acid,1,[M-H]-,RNEG-0064.1,118.2,1.97,197.0455469,197.0425913,197.0485026,103.2,133.2,198.0528234,C9H10O5,-0.1048,Phenols,Methoxyphenols,Methoxyphenols,HMDB0000291,,,,NA,C05584,1207,1245,Hydroxy(4-hydroxy-3-methoxyphenyl)acetic acid,"InChI=1S/C9H10O5/c1-14-7-4-5(2-3-6(7)10)8(11)9(12)13/h2-4,8,10-11H,1H3,(H,12,13)/t8-/m0/s1",CGQCWMIAEPEHNQ-QMMMGPOBSA-N,1
RNEG-0065,Phenyllactic acid,1,[M-H]-,RNEG-0065.1,270.6,4.51,165.0557177,165.0532419,165.0581936,255.6,285.6,166.0629942,C9H10O3,-0.3397,Phenylpropanoic acids,NA,Phenylpropanoic acids,HMDB0000779,,,,NA,C00994,3715,3848,2-hydroxy-3-phenylpropanoic acid,"InChI=1S/C9H10O3/c10-8(9(11)12)6-7-4-2-1-3-5-7/h1-5,8,10H,6H2,(H,11,12)",VOXXWSYKYCBWHO-UHFFFAOYSA-N,1
RNEG-0066,2-Hydroxyisobutyric acid,1,[M-H]-,RNEG-0066.1,97.2,1.62,103.0400676,103.038522,103.0416132,82.2,112.2,104.0473441,C4H8O3,-0.9264,Hydroxy acids and derivatives,Alpha hydroxy acids and derivatives,Alpha hydroxy acids and derivatives,HMDB0000729,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105],LMFA01050417,NA,11181,11671,2-hydroxy-2-methylpropanoic acid,"InChI=1S/C4H8O3/c1-4(2,7)3(5)6/h7H,1-2H3,(H,5,6)",BWLBGMIXKSTLSX-UHFFFAOYSA-N,1
RNEG-0067,Sorbitol | Mannitol | Galactitol,1,[M-H]-,RNEG-0067.1,34.2,0.57,181.0717617,181.0690457,181.0744778,19.2,49.2,182.0790382,C6H14O6,-2.9632,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar alcohols,HMDB0000247 | HMDB0000765 | HMDB0000107,,,,NA,C00794 | C00392 | C01697,,5780 | 6251 | 11850,"(2R,3R,4R,5S)-hexane-1,2,3,4,5,6-hexol | (2R,3R,4R,5R)-hexane-1,2,3,4,5,6-hexol | (2R,3S,4R,5S)-hexane-1,2,3,4,5,6-hexol","InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m1/s1 | InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4-,5-,6-/m1/s1 | InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5+,6-",,1
RNEG-0068,Indoxyl glucuronide,1,[M-H]-,RNEG-0068.1,203.4,3.39,308.0775753,308.0729542,308.0821965,188.4,218.4,309.0848518,C14H15NO7,-1.5002,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Steroid glucuronide conjugates,HMDB0010319,,,,NA,NA,2015556,2733785,"(2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(1H-indol-3-yloxy)oxane-2-carboxylic acid","InChI=1S/C14H15NO7/c16-9-10(17)12(13(19)20)22-14(11(9)18)21-8-5-15-7-4-2-1-3-6(7)8/h1-5,9-12,14-18H,(H,19,20)/t9-,10-,11+,12-,14+/m0/s1",KUYNOZVWCFXSNE-BYNIDDHOSA-N,1
RNEG-0070,Citric acid,1,[M-H]-,RNEG-0070.1,67.5,1.125,191.0197261,191.0168609,191.0225914,52.5,82.5,192.0270026,C6H8O7,-2.3668,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,HMDB0000094,,,,NA,C00158,305,311,,"InChI=1S/C6H8O7/c7-3(8)1-6(13,5(11)12)2-4(9)10/h13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",KRKNYBCHXYNGOX-UHFFFAOYSA-N,1
RNEG-0071,Isocitric acid,1,[M-H]-,RNEG-0071.1,46.2,0.77,191.0197261,191.0168609,191.0225914,31.2,61.2,192.0270026,C6H8O7,-2.5109,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,HMDB0000193,,,,NA,C00311,1161,1198,,"InChI=1S/C6H8O7/c7-3(8)1-2(5(10)11)4(9)6(12)13/h2,4,9H,1H2,(H,7,8)(H,10,11)(H,12,13)",ODBLHEXUDAPZAU-UHFFFAOYSA-N,1
RNEG-0072,Pregnanediol-3-glucuronide,1,[M-H]-,RNEG-0072.1,553.8,9.23,495.2963419,495.2889125,495.3037714,538.8,568.8,496.3036184,C27H44O8,-1.7207,Steroids and steroid derivatives,Steroidal glycosides,Steroid glucuronide conjugates,HMDB0010318,,,,NA,NA,110346,123796,,"InChI=1S/C27H44O8/c1-13(28)17-6-7-18-16-5-4-14-12-15(8-10-26(14,2)19(16)9-11-27(17,18)3)34-25-22(31)20(29)21(30)23(35-25)24(32)33/h13-23,25,28-31H,4-12H2,1-3H3,(H,32,33)/t13-,14+,15+,16-,17+,18-,19-,20-,21-,22+,23-,25+,26-,27+/m0/s1",ZFFFJLDTCLJDHL-JQYCEVDMSA-N,1
RNEG-0073,Gallic acid,1,[M-H]-,RNEG-0073.1,103.32,1.722,169.0142468,169.0117116,169.0167821,88.32,118.32,170.0215233,C7H6O5,0.7607,Benzene and substituted derivatives,Benzoic acids and derivatives,Gallic acids,HMDB0005807,,,,NA,C01424,361,370,,"InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)",LNTHITQWFMADLM-UHFFFAOYSA-N,1
RNEG-0074,Phenylacetylglycine,1,[M-H]-,RNEG-0074.1,240.6,4.01,192.0666167,192.0637357,192.0694977,225.6,255.6,193.0738932,C10H11NO3,-0.4328,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,HMDB0000821,,,,NA,C05598,61452,68144,,"InChI=1S/C10H11NO3/c12-9(11-7-10(13)14)6-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,11,12)(H,13,14)",UTYVDVLMYQPLQB-UHFFFAOYSA-N,1
RNEG-0075,4-Hydroxyphenylacetic acid,1,[M-H]-,RNEG-0075.1,204.6,3.41,151.0400676,151.037802,151.0423332,189.6,219.6,152.0473441,C8H8O3,0.251,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids,HMDB0000020,,,,NA,C00642,124,127,,"InChI=1S/C8H8O3/c9-7-3-1-6(2-4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",XQXPVVBIMDBYFF-UHFFFAOYSA-N,1
RNEG-0076,2-Hydroxyphenylacetic acid,1,[M-H]-,RNEG-0076.1,246.6,4.11,151.0400676,151.037802,151.0423332,231.6,261.6,152.0473441,C8H8O3,0.251,Benzene and substituted derivatives,Phenylacetic acids,2(hydroxyphenyl)acetic acids,HMDB0000669,,,,NA,C05852,11476,11970,,"InChI=1S/C8H8O3/c9-7-4-2-1-3-6(7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",CCVYRRGZDBSHFU-UHFFFAOYSA-N,1
RNEG-0077,3-Hydroxyphenylacetic acid,1,[M-H+HCOONa]-,RNEG-0077.1,224.4,3.74,219.0274876,219.0242022,219.0307731,209.4,239.4,152.0473441,C8H8O3,0.251,Phenols,1-hydroxy-4-unsubstituted benzenoids,1-hydroxy-4-unsubstituted benzenoids,HMDB0000440,,,,NA,C05593,11624,12122,,"InChI=1S/C8H8O3/c9-7-3-1-2-6(4-7)5-8(10)11/h1-4,9H,5H2,(H,10,11)",FVMDYYGIDFPZAX-UHFFFAOYSA-N,1
RNEG-0078,4-Hydroxybenzoic acid,1,[M-H]-,RNEG-0078.1,189.6,3.16,137.0244176,137.0223623,137.026473,174.6,204.6,138.0316941,C7H6O3,0.5681,Benzene and substituted derivatives,Benzoic acids and derivatives,Hydroxybenzoic acid derivatives,HMDB0000500,,,,NA,C00156,132,135,,"InChI=1S/C7H6O3/c8-6-3-1-5(2-4-6)7(9)10/h1-4,8H,(H,9,10)",FJKROLUGYXJWQN-UHFFFAOYSA-N,1
RNEG-0079,Citraconic acid,1,[M-H]-,RNEG-0079.1,103.8,1.73,129.0193322,129.017397,129.0212675,88.8,118.8,130.0266087,C5H6O4,-0.9861,Fatty Acyls,Fatty acids and conjugates,Methyl-branched fatty acids,HMDB0000634,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Dicarboxylic acids [FA0117],LMFA01170099,C02226,553689,643798,,"InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)/b3-2-",HNEGQIOMVPPMNR-IHWYPQMZSA-N,1
RNEG-0080,cis-Aconitic acid,1,[M-H]-,RNEG-0080.1,78,1.3,173.0091614,173.0065663,173.0117566,63,93,174.0164379,C6H6O6,-1.7063,Carboxylic acids and derivatives,Tricarboxylic acids and derivatives,Tricarboxylic acids and derivatives,HMDB0000072,,,,NA,C00417,558863,643757,,"InChI=1S/C6H6O6/c7-4(8)1-3(6(11)12)2-5(9)10/h1H,2H2,(H,7,8)(H,9,10)(H,11,12)/b3-1-",GTZCVFVGUGFEME-IWQZZHSRSA-N,1
RNEG-0081,p-Cresol glucuronide,1,[M-H]-,RNEG-0081.1,258,4.3,283.0823264,283.0780802,283.0865727,243,273,284.0896029,C13H16O7,-1.70488,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Phenolic glycosides,HMDB0011686,,,,NA,NA,135751,154035,"2S,3S,4S,5R,6S)-3,4,5-trihydroxy-6-(4-methylphenoxy)oxane-2-carboxylic acid","InChI=1S/C13H16O7/c1-6-2-4-7(5-3-6)19-13-10(16)8(14)9(15)11(20-13)12(17)18/h2-5,8-11,13-16H,1H3,(H,17,18)/t8-,9-,10+,11-,13+/m0/s1",JPAUCQAJHLSMQW-XPORZQOISA-N ,2
RNEG-0082,4-Hydroxycinnamic acid,1,[M-H]-,RNEG-0082.1,261,4.35,163.0400676,163.037622,163.0425132,246,276,164.0473441,C9H8O3,0.7217,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,Hydroxycinnamic acids,HMDB0002035,,,,NA,C00811,553148,637542,,"InChI=1S/C9H8O3/c10-8-4-1-7(2-5-8)3-6-9(11)12/h1-6,10H,(H,11,12)/b6-3+",NGSWKAQJJWESNS-ZZXKWVIFSA-N,1
RNEG-0083,m-Coumaric acid,1,[M-H]-,RNEG-0083.1,292.98,4.883,163.0400676,163.037622,163.0425132,278,308,164.0473441,C9H8O3,0.7217,Cinnamic acids and derivatives,Hydroxycinnamic acids and derivatives,Hydroxycinnamic acids,HMDB0001713,,,,NA,C12621,553147,637541,,"InChI=1S/C9H8O3/c10-8-3-1-2-7(6-8)4-5-9(11)12/h1-6,10H,(H,11,12)/b5-4+",KKSDGJDHHZEWEP-SNAWJCMRSA-N,1
RNEG-0085,Isobutyrylglycine,1,[M-H]-,RNEG-0085.1,124.2,2.07,144.0666135,144.0644525,144.0687745,109.2,139.2,145.07389,C6H11NO3,-1.0195,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,HMDB0000730,,,,NA,NA,9030891,10855600,,"InChI=1S/C6H11NO3/c1-4(2)6(10)7-3-5(8)9/h4H,3H2,1-2H3,(H,7,10)(H,8,9)",DCICDMMXFIELDF-UHFFFAOYSA-N,1
RNEG-0086,Succinyladenosine,1,[M-H]-,RNEG-0086.1,138.6,2.31,382.1004335,382.094702,382.1061651,123.6,153.6,383.10771,C14H17N5O8,-3.5825,Purine nucleosides,NA,Purine nucleosides,HMDB0000912,,,,NA,NA,17216022,20849086,,"InChI=1S/C14H17N5O8/c20-2-6-9(23)10(24)13(27-6)19-4-17-8-11(15-3-16-12(8)19)18-5(14(25)26)1-7(21)22/h3-6,9-10,13,20,23-24H,1-2H2,(H,21,22)(H,25,26)(H,15,16,18)/t5-,6+,9+,10+,13+/m0/s1",VKGZCEJTCKHMRL-VWJPMABRSA-N,1
RNEG-0087,5-Hydroxyindole sulfate,1,[M-H]-,RNEG-0087.1,168.6,2.81,212.0023035,211.9991235,212.0054836,153.6,183.6,213.00958,C8H7NO4S,0.2223,NA,NA,NA,NA,,,,NA,NA,NA,152531758,,"InChI=1S/C8H7NO4S/c10-14(11,12)13-7-1-2-8-6(5-7)3-4-9-8/h1-5,9H,(H,10,11,12)",YJRFFCVUYDRNTR-UHFFFAOYSA-N,1
RNEG-0088,Tiglylglycine,1,[M-H]-,RNEG-0088.1,175.2,2.92,156.0666135,156.0642725,156.0689545,160.2,190.2,157.07389,C7H11NO3,-0.7093,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,HMDB0000959,,,,NA,NA,4945715,6441567,,"InChI=1S/C7H11NO3/c1-3-5(2)7(11)8-4-6(9)10/h3H,4H2,1-2H3,(H,8,11)(H,9,10)/b5-3+",WRUSVQOKJIDBLP-HWKANZROSA-N,1
RNEG-0089,N-Acetyltyrosine,1,[M-H]-,RNEG-0089.1,178.2,2.97,222.0771835,222.0738524,222.0805147,163.2,193.2,223.08446,C11H13NO4,-0.194,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,HMDB0000866,,,,NA,C01657,61606,68310,,"InChI=1S/C11H13NO4/c1-7(13)12-10(11(15)16)6-8-2-4-9(14)5-3-8/h2-5,10,14H,6H2,1H3,(H,12,13)(H,15,16)/t10-/m0/s1",CAHKINHBCWCHCF-JTQLQIEISA-N,1
RNEG-0090,N-Acetylisoleucine,1,[M-H]-,RNEG-0090.1,241.8,4.03,172.0979135,172.0953321,172.100495,226.8,256.8,173.10519,C8H15NO3,-0.7329,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Isoleucine and derivatives,HMDB0061684,,,,NA,NA,5397969,7036275,,"InChI=1S/C8H15NO3/c1-4-5(2)7(8(11)12)9-6(3)10/h5,7H,4H2,1-3H3,(H,9,10)(H,11,12)/t5-,7-/m0/s1",JDTWZSUNGHMMJM-FSPLSTOPSA-N,1
RNEG-0091,N-Acetyltryptophan,1,[M-H]-,RNEG-0091.1,297.6,4.96,245.0931635,245.0894872,245.0968399,282.6,312.6,246.10044,C13H14N2O3,-0.0232,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-L-alpha-amino acids,HMDB0013713,,,,NA,NA,1925,700653,,"InChI=1S/C13H14N2O3/c1-8(16)15-12(13(17)18)6-9-7-14-11-5-3-2-4-10(9)11/h2-5,7,12,14H,6H2,1H3,(H,15,16)(H,17,18)/t12-/m0/s1",DZTHIGRZJZPRDV-LBPRGKRZSA-N,1
RNEG-0092,Ketoleucine,1,[M-H]-,RNEG-0092.1,211.2,3.52,129.0557135,129.0537777,129.0576494,196.2,226.2,130.06299,C6H10O3,-0.7188,Keto acids and derivatives,Short-chain keto acids and derivatives,Short-chain keto acids and derivatives,HMDB0000695,,,,NA,C00233,69,70,,"InChI=1S/C6H10O3/c1-4(2)3-5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)",BKAJNAXTPSGJCU-UHFFFAOYSA-N ,1
RNEG-0093,3-Methyl-2-oxovaleric acid,1,[M-H]-,RNEG-0093.1,193.2,3.22,129.0557135,129.0537777,129.0576494,178.2,208.2,130.06299,C6H10O3,-0.7188,Keto acids and derivatives,Short-chain keto acids and derivatives,Fatty acid esters,HMDB0000491,Fatty Acyls [FA],Fatty Acids and Conjugates [FA01],Methyl branched fatty acids [FA0102],LMFA01020275,C00671,388419,439286,,"InChI=1S/C6H10O3/c1-3-4(2)5(7)6(8)9/h4H,3H2,1-2H3,(H,8,9)/t4-/m0/s1",JVQYSWDUAOAHFM-BYPYZUCNSA-N,1
RNEG-0094,3-Hydroxy-3-methylglutaric acid,1,[M-H]-,RNEG-0094.1,93,1.55,161.0455435,161.0431279,161.0479592,78,108,162.05282,C6H10O5,-1.5025,Fatty Acyls,Fatty acids and conjugates,Hydroxy fatty acids,HMDB0000355,,,,NA,C03761,1600,1662,,"InChI=1S/C6H10O5/c1-6(11,2-4(7)8)3-5(9)10/h11H,2-3H2,1H3,(H,7,8)(H,9,10)",NPOAOTPXWNWTSH-UHFFFAOYSA-N,1
RNEG-0095,Dopamine 4-O-sulfate,1,[M-H]-,RNEG-0095.1,89.4,1.49,232.0285135,232.0250331,232.031994,74.4,104.4,233.03579,C8H11NO5S,-1.2447,Organic sulfuric acids and derivatives,Arylsulfates,Phenylsulfates,HMDB0004148,,,,NA,C13691,110461,123932,,"InChI=1S/C8H11NO5S/c9-4-3-6-1-2-8(7(10)5-6)14-15(11,12)13/h1-2,5,10H,3-4,9H2,(H,11,12,13)",DEKNNWJXAQTLFA-UHFFFAOYSA-N,1
RNEG-0096,Dopamine 3-O-sulfate,1,[M-H]-,RNEG-0096.1,93.6,1.56,232.0285135,232.0250331,232.031994,78.6,108.6,233.03579,C8H11NO5S,-1.2447,Organic sulfuric acids and derivatives,Arylsulfates,Phenylsulfates,HMDB0006275,,,,NA,C13690,108936,122136,,"InChI=1S/C8H11NO5S/c9-4-3-6-1-2-7(10)8(5-6)14-15(11,12)13/h1-2,5,10H,3-4,9H2,(H,11,12,13)",NZKRYJGNYPYXJZ-UHFFFAOYSA-N,1
RNEG-0097,Ribonic acid,1,[M-H]-,RNEG-0097.1,36,0.6,165.0404635,165.0379879,165.0429392,21,51,166.04774,C5H10O6,-2.6962,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Sugar acids and derivatives,HMDB0000867,,,,NA,C01685,4574162,5460677,,"InChI=1S/C5H10O6/c6-1-2(7)3(8)4(9)5(10)11/h2-4,6-9H,1H2,(H,10,11)/t2-,3-,4-/m1/s1",QXKAIJAYHKCRRA-BXXZVTAOSA-N,1
RNEG-0098,L-Ascorbic acid 2-sulfate,1,[M-H]-,RNEG-0098.1,42.6,0.71,254.9816235,254.9777988,254.9854483,27.6,57.6,255.9889,C6H8O9S,-2.6986,Dihydrofurans,Furanones,Butenolides,HMDB0060649,,,,NA,NA,77998,54676864,,"InChI=1S/C6H8O9S/c7-1-2(8)4-3(9)5(6(10)14-4)15-16(11,12)13/h2,4,7-9H,1H2,(H,11,12,13)/t2-,4+/m0/s1",XDBMXUKHMOFBPJ-ZAFYKAAXSA-N,1
