CompoundID,cpdName,feature,ion,IonID,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGID,chemspiderID,PubChemID,IUPAC,InChI,InChIKey,MSIAnnotationLevel
RPOS-0055,4-Pyridoxic acid,1,[M+H]+,RPOS-0055.1,103.26,1.721,184.0604343,184.0576733,184.0631952,88.26,118.26,183.0531578,C8H9NO4,-0.21448,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Pyridinecarboxylic acids,HMDB0000017,,,,,C00847,6467,6723,3-hydroxy-5-(hydroxymethyl)-2-methylpyridine-4-carboxylic acid,"InChI=1S/C8H9NO4/c1-4-7(11)6(8(12)13)5(3-10)2-9-4/h2,10-11H,3H2,1H3,(H,12,13)",HXACOUQIXZGNBF-UHFFFAOYSA-N,1
RPOS-0056,Imidazoleacetic acid,1,[M+H]+,RPOS-0056.1,36.18,0.603,127.0502039,127.0482981,127.0521096,21.18,51.18,126.0429274,C5H6N2O2,-0.9674,Azoles,Imidazoles,Imidazolyl carboxylic acids and derivatives,HMDB0002024,,,,,C02835,86856,96215,2-(1H-imidazol-5-yl)acetic acid,"InChI=1S/C5H6N2O2/c8-5(9)1-4-2-6-3-7-4/h2-3H,1H2,(H,6,7)(H,8,9)",PRJKNHOMHKJCEJ-UHFFFAOYSA-N,1
RPOS-0057,Kynurenic acid,1,[M+H]+,RPOS-0057.1,185.52,3.092,190.0498696,190.0470188,190.0527203,170.52,200.52,189.0425931,C10H7NO3,0.0991,Quinolines and derivatives,Quinoline carboxylic acids,Quinoline carboxylic acids,HMDB0000715,,,,,C01717,3712,3845,"4-oxo-1,4-dihydroquinoline-2-carboxylic acid","InChI=1S/C10H7NO3/c12-9-5-8(10(13)14)11-7-4-2-1-3-6(7)9/h1-5H,(H,11,12)(H,13,14)",HCZHHEIFKROPDY-UHFFFAOYSA-N,1
RPOS-0058,4-Guanidinobutanoic acid,1,[M+H]+,RPOS-0058.1,52.44,0.874,146.0924031,146.0902117,146.0945944,37.44,67.44,145.0851266,C5H11N3O2,-2.55853,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,HMDB0003464,,,,,C01035,486,500,4-[(diaminomethylidene)amino]butanoic acid,"InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)",TUHVEAJXIMEOSA-UHFFFAOYSA-N,1
RPOS-0059,1-Methylpiperidine-2-carboxylic acid (N-methyl pipecolic acid),1,[M+H]+,RPOS-0059.1,55.86,0.931,144.1019052,144.0997436,144.1040667,40.86,70.86,143.0946287,C7H13NO2,-1.2187,NA,NA,NA,NA,,,,,NA,368258,415939,1-methylpiperidine-2-carboxylic acid,"InChI=1S/C7H13NO2/c1-8-5-3-2-4-6(8)7(9)10/h6H,2-5H2,1H3,(H,9,10)",BPSLZWSRHTULGU-UHFFFAOYSA-N,1
RPOS-0061,Paraxanthine,1,[M+H]+,RPOS-0061.1,166.26,2.771,181.072002,181.0692859,181.074718,151.26,181.26,180.0647255,C7H8N4O2,-1.2207,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001860,,,,,C13747,4525,4687,"1,7-dimethyl-2,3,6,7-tetrahydro-1H-purine-2,6-dione","InChI=1S/C7H8N4O2/c1-10-3-8-5-4(10)6(12)11(2)7(13)9-5/h3H,1-2H3,(H,9,13)",QUNWUDVFRNGTCO-UHFFFAOYSA-N,1
RPOS-0062,1-Methyluric acid,1,[M+H]+,RPOS-0062.1,109.98,1.833,183.0512665,183.0485207,183.0540122,94.98,124.98,182.04399,C6H6N4O3,-0.98,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0003099,,,,,C16359,62926,69726,,"InChI=1S/C6H6N4O3/c1-10-4(11)2-3(9-6(10)13)8-5(12)7-2/h1H3,(H,9,13)(H2,7,8,12)",QFDRTQONISXGJA-UHFFFAOYSA-N,1
RPOS-0063,N4-Acetylcytidine,1,[M+H]+,RPOS-0063.1,130.8,2.18,286.1033617,286.0990701,286.1076532,115.8,145.8,285.0960852,C11H15N3O6,-2.3852,Pyrimidine nucleosides,NA,Pyrimidine nucleosides,HMDB0005923,,,,,NA,96702,107461,,"InChI=1S/C11H15N3O6/c1-5(16)12-7-2-3-14(11(19)13-7)10-9(18)8(17)6(4-15)20-10/h2-3,6,8-10,15,17-18H,4H2,1H3,(H,12,13,16,19)/t6-,8-,9-,10-/m1/s1",NIDVTARKFBZMOT-PEBGCTIMSA-N,1
RPOS-0064,Doxycycline,1,[M+H]+,RPOS-0064.1,331.8,5.53,445.1605422,445.1538647,445.1672196,316.8,346.8,444.1532657,C22H24N2O8,-1.69373,Tetracyclines,NA,Tetracyclines,HMDB0014399,Polyketides [PR],Linear tetracyclines [PK07],,LMPK07000001,C06973,10469369,54671203,,"InChI=1S/C22H24N2O8/c1-7-8-5-4-6-9(25)11(8)16(26)12-10(7)17(27)14-15(24(2)3)18(28)13(21(23)31)20(30)22(14,32)19(12)29/h4-7,10,14-15,17,25,27-29,32H,1-3H3,(H2,23,31)/t7-,10+,14+,15-,17-,22-/m0/s1",JBIWCJUYHHGXTC-AKNGSSGZSA-N,1
RPOS-0065,Homocitrulline,1,[M+H]+,RPOS-0065.1,39,0.65,190.1186179,190.1157661,190.1214696,24,54,189.1113414,C7H15N3O3,-2.90883,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000679,,,,,C02427,58582,65072,,"InChI=1S/C7H15N3O3/c8-5(6(11)12)3-1-2-4-10-7(9)13/h5H,1-4,8H2,(H,11,12)(H3,9,10,13)/t5-/m0/s1",XIGSAGMEBXLVJJ-YFKPBYRVSA-N,1
RPOS-0066,Neopterin,1,[M+H]+,RPOS-0066.1,56.4,0.94,254.0883804,254.084569,254.0921917,40.8,70.8,253.0811039,C9H11N5O4,-2.04803,Pteridines and derivatives,Pterins and derivatives,Biopterins and derivatives,HMDB0000845,,,,,C05926,4300,4455,"2-amino-6-(1,2,3-trihydroxypropyl)-3,4-dihydropteridin-4-one","InChI=1S/C9H11N5O4/c10-9-13-7-5(8(18)14-9)12-3(1-11-7)6(17)4(16)2-15/h1,4,6,15-17H,2H2,(H3,10,11,13,14,18)",BMQYVXCPAOLZOK-UHFFFAOYSA-N,1
RPOS-0067,Cortisone,1,[M+H]+,RPOS-0067.1,420.6,7.01,361.2009505,361.1955324,361.2063685,402.6,432.6,360.193674,C21H28O5,-0.6728,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,HMDB0002802,Sterols [ST],Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",LMST02030090,C00762,193441,222786,,"InChI=1S/C21H28O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-15,18,22,26H,3-8,10-11H2,1-2H3/t14-,15-,18+,19-,20-,21-/m0/s1",MFYSYFVPBJMHGN-ZPOLXVRWSA-N,1
RPOS-0068,Disaccharides,1,[M+Na]+,RPOS-0068.1,41.4,0.69,365.1054322,365.0999556,365.1109088,25.8,55.8,342.1162115,C12H22O11,-4.976,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,HMDB0000258,,,,,C00089,5768,5988,,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,1
RPOS-0069,Indole-3-acetic acid,1,[M+H]+,RPOS-0069.1,336,5.6,176.070605,176.0679639,176.073246,320.4,350.4,175.0633285,C10H9NO2,0.4218,Indoles and derivatives,Indolyl carboxylic acids and derivatives,"t	Indole-3-acetic acid derivatives",HMDB0000197,,,,,C00954,780,802,,"InChI=1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)",SEOVTRFCIGRIMH-UHFFFAOYSA-N,1
RPOS-0070,Tryptamine,1,[M+H-NH3]+,RPOS-0070.1,182.4,3.04,144.0807749,144.0786136,144.0829361,167.4,197.4,160.1000484,C10H12N2,-0.0805,Indoles and derivatives,Tryptamines and derivatives,Tryptamines and derivatives,HMDB0000303,,,,,C00398,1118,1150,2-(1H-Indol-3-yl)ethanamine,"InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2",APJYDQYYACXCRM-UHFFFAOYSA-N,1
RPOS-0072,alpha-Glycerophosphocholine,1,[M+H]+,RPOS-0072.1,33.6,0.56,258.1101005,258.1062288,258.1139721,18.6,48.6,257.102824,C8H20NO6P,-3.1312,Glycerophospholipids,Glycerophosphocholines,Glycerophosphocholines,HMDB0000086,,,,,C00670,10760,11234,,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3",SUHOQUVVVLNYQR-UHFFFAOYSA-N,1
RPOS-0073,N-Acetylaspartylglutamic acid,1,[M+H]+,RPOS-0073.1,87.6,1.46,305.097942,305.0933655,305.1025184,72.6,102.6,304.0906655,C11H16N2O8,-2.7624,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,HMDB0001067,,,,,C12270,164080,5255,,"InChI=1S/C11H16N2O8/c1-5(14)12-7(4-9(17)18)10(19)13-6(11(20)21)2-3-8(15)16/h6-7H,2-4H2,1H3,(H,12,14)(H,13,19)(H,15,16)(H,17,18)(H,20,21)/t6-,7-/m0/s1",OPVPGKGADVGKTG-BQBZGAKWSA-N,1
RPOS-0074,Theophylline,1,[M+H]+,RPOS-0074.1,168,2.8,181.072002,181.0692859,181.074718,150.6,180.6,180.0647255,C7H8N4O2,-2.1149,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001889,,,,,C07130,2068,2153,,"InChI=1S/C7H8N4O2/c1-10-5-4(8-3-9-5)6(12)11(2)7(10)13/h3H,1-2H3,(H,8,9)",ZFXYFBGIUFBOJW-UHFFFAOYSA-N,1
RPOS-0075,18-Hydroxycortisol,1,[M+H]+,RPOS-0075.1,337.8,5.63,379.2115152,379.205827,379.2172033,322.8,352.8,378.2042387,C21H30O6,-1.3732,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,HMDB0000418,Sterols [ST],Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",LMST02030193,NA,24840620,44263343,,"InChI=1S/C21H30O6/c1-19-6-4-13(24)8-12(19)2-3-14-15-5-7-21(27,17(26)10-22)20(15,11-23)9-16(25)18(14)19/h8,14-16,18,22-23,25,27H,2-7,9-11H2,1H3/t14-,15-,16-,18+,19-,20+,21+/m0/s1",HESFZGWRDUVOMS-FJNAKSJRSA-N,1
RPOS-0076,Betaine,1,[M+H]+,RPOS-0076.1,33.6,0.56,118.0862551,118.0844838,118.0880263,18.6,48.6,117.0789786,C5H11NO2,-2.9105,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,HMDB0000043,,,,,C00719,242,247,,"InChI=1S/C5H11NO2/c1-6(2,3)4-5(7)8/h4H2,1-3H3",KWIUHFFTVRNATP-UHFFFAOYSA-N,1
RPOS-0077,Quinolinic acid,1,[M+H]+,RPOS-0077.1,64.8,1.08,168.0291342,168.0266137,168.0316546,46.8,76.8,167.0218577,C7H5NO4,-0.487,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Pyridinecarboxylic acids,HMDB0000232,,,,,C03722,1037,1066,"Pyridine-2,3-dicarboxylic acid","InChI=1S/C7H5NO4/c9-6(10)4-2-1-3-8-5(4)7(11)12/h1-3H,(H,9,10)(H,11,12)",GJAWHXHKYYXBSV-UHFFFAOYSA-N,1
RPOS-0078,5-Hydroxyindoleacetic acid,1,[M+H]+,RPOS-0078.1,198.6,3.31,192.0655197,192.0626387,192.0684006,180.6,210.6,191.0582432,C10H9NO3,0.5181,Indoles and derivatives,Indolyl carboxylic acids and derivatives,Indole-3-acetic acid derivatives,HMDB0000763,,,,,C05635,1760,1826,2-(5-Hydroxy-1H-indol-3-yl)acetic acid,"InChI=1S/C10H9NO3/c12-7-1-2-9-8(4-7)6(5-11-9)3-10(13)14/h1-2,4-5,11-12H,3H2,(H,13,14)",DUUGKQCEGZLZNO-UHFFFAOYSA-N,1
RPOS-0080,Carnitine,1,[M+H]+,RPOS-0080.1,33.6,0.56,162.1124698,162.1100381,162.1149014,17.4,47.4,161.1051933,C7H15NO3,-3.2608,Organonitrogen compounds,Quaternary ammonium salts,Carnitines,HMDB0000062,,,,,C00318,282,10917,,"InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1",PHIQHXFUZVPYII-ZCFIWIBFSA-N,1
RPOS-0081,"N6,N6,N6-Trimethyl-L-lysine",1,[M+H]+,RPOS-0081.1,31.8,0.53,189.1597544,189.156917,189.1625917,12.6,42.6,188.1524779,C9H20N2O2,-3.7023,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0001325,,,,,C03793,389120,440120,,"InChI=1S/C9H20N2O2/c1-11(2,3)7-5-4-6-8(10)9(12)13/h8H,4-7,10H2,1-3H3/t8-/m0/s1",MXNRLFUSFKVQSK-QMMMGPOBSA-N,1
RPOS-0082,Serotonin,1,[M+H-NH3]+,RPOS-0082.1,107.4,1.79,160.0756895,160.0732883,160.0780906,90.6,120.6,176.094963,C10H12N2O,0.0158,Indoles and derivatives,Tryptamines and derivatives,Serotonins,HMDB0000259,,,,,C00780,5013,5202,3-(2-aminoethyl)-1H-indol-5-ol,"InChI=1S/C10H12N2O/c11-4-3-7-6-12-10-2-1-8(13)5-9(7)10/h1-2,5-6,12-13H,3-4,11H2",QZAYGJVTTNCVMB-UHFFFAOYSA-N ,1
RPOS-0083,Argininosuccinic acid,1,[M+H]+,RPOS-0083.1,33,0.55,291.1299108,291.1255438,291.1342777,16.8,46.8,290.1226343,C10H18N4O6,-4.97463,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,HMDB0000052,,,,,C03406,16059,16950,N-[{[(4S)-4-amino-4-carboxybutyl]amino}(imino)methyl]-L-aspartic acid,"InChI=1S/C10H18N4O6/c11-5(8(17)18)2-1-3-13-10(12)14-6(9(19)20)4-7(15)16/h5-6H,1-4,11H2,(H,15,16)(H,17,18)(H,19,20)(H3,12,13,14)/t5-,6-/m0/s1",KDZOASGQNOPSCU-WDSKDSINSA-N,1
RPOS-0084,3-Hydroxykynurenine,1,[M+H]+,RPOS-0084.1,81.6,1.36,225.0869834,225.083607,225.0903597,66.6,96.6,224.0797069,C10H12N2O4,-1.666,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,HMDB0011631,,,,,C03227,87,89,2-Amino-4-(2-amino-3-hydroxyphenyl)-4-oxobutanoic acid,"InChI=1S/C10H12N2O4/c11-6(10(15)16)4-8(14)5-2-1-3-7(13)9(5)12/h1-3,6,13H,4,11-12H2,(H,15,16)/t6-/m0/s1",VCKPUUFAIGNJHC-LURJTMIESA-N,1
RPOS-0085,5-Hydroxy-L-tryptophan,1,[M+H]+,RPOS-0085.1,106.8,1.78,221.0920688,221.0887524,221.0953851,91.8,121.8,220.0847923,C11H12N2O3,-0.706,Indoles and derivatives,Tryptamines and derivatives,Serotonins,HMDB0000472,,,,,C00643,388413,439280,,"InChI=1S/C11H12N2O3/c12-9(11(15)16)3-6-5-13-10-2-1-7(14)4-8(6)10/h1-2,4-5,9,13-14H,3,12H2,(H,15,16)/t9-/m0/s1",LDCYZAJDBXYCGN-VIFPVBQESA-N,1
RPOS-0086,Imidazolelactic acid,1,[M+H]+,RPOS-0086.1,36.6,0.61,157.0607686,157.0584126,157.0631245,21.6,51.6,156.0534921,C6H8N2O3,-1.4397,Azoles,Imidazoles,Imidazolyl carboxylic acids and derivatives,HMDB0002320,,,,,NA,404046,459122,,"InChI=1S/C6H8N2O3/c9-5(6(10)11)3-8-2-1-7-4-8/h1-2,4-5,9H,3H2,(H,10,11)",JTYMXXCJQKGGFG-UHFFFAOYSA-N,1
RPOS-0087,Tyrosine,1,[M+H]+,RPOS-0087.1,84,1.4,182.0811697,182.0784384,182.0839009,69,99,181.0738932,C9H11NO3,-0.9731,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Tyrosine and derivatives,HMDB0000158,,,,,C00082,5833,6057,,"InChI=1S/C9H11NO3/c10-8(9(12)13)5-6-1-3-7(11)4-2-6/h1-4,8,11H,5,10H2,(H,12,13)/t8-/m0/s1",OUYCCCASQSFEME-QMMMGPOBSA-N,1
RPOS-0088,Tyramine,1,[M+H-NH3]+,RPOS-0088.1,87.6,1.46,121.0647905,121.0629745,121.0666064,72.6,102.6,137.084064,C8H11NO,-0.2513,Benzene and substituted derivatives,Phenethylamines,Phenethylamines,HMDB0000306,,,,,C00483,5408,3766,,"InChI=1S/C8H11NO/c9-6-5-7-1-3-8(10)4-2-7/h1-4,10H,5-6,9H2",DZGWFCGJZKJUFP-UHFFFAOYSA-N,1
RPOS-0089,Dopamine,1,[M+H-NH3]+,RPOS-0089.1,69,1.15,137.0597051,137.0576492,137.0617609,54,84,153.0789786,C8H11NO2,-0.155,Phenols,Benzenediols,Catecholamines and derivatives,HMDB0000073,,,,,C03758,661,681,,"InChI=1S/C8H11NO2/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,5,10-11H,3-4,9H2",VYFYYTLLBUKUHU-UHFFFAOYSA-N,1
RPOS-0090,Butyrylcarnitine CAR(4:0),1,[M+H]+,RPOS-0090.1,149.76,2.496,232.1543347,232.1508523,232.157817,134.76,164.76,231.1470582,C11H21NO4,-3.0385,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0002013,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070003,C02862,388877,213144,3-(butanoyloxy)-4-(trimethylazaniumyl)butanoate,"InChI=1S/C11H21NO4/c1-5-6-11(15)16-9(7-10(13)14)8-12(2,3)4/h9H,5-8H2,1-4H3/t9-/m1/s1",QWYFHHGCZUCMBN-SECBINFHSA-N,1
RPOS-0091,N-Methyl-L-proline,1,[M+H]+,RPOS-0091.1,40.8,0.68,130.0862551,130.0843038,130.0882063,25.8,55.8,129.0789786,C6H11NO2,-1.3628,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Proline and derivatives,HMDB0094696,,,,,NA,558617,643474,(2S)-1-methylpyrrolidine-2-carboxylic acid,"InChI=1S/C6H11NO2/c1-7-4-2-3-5(7)6(8)9/h5H,2-4H2,1H3,(H,8,9)/t5-/m0/s1",CWLQUGTUXBXTLF-YFKPBYRVSA-N,1
RPOS-0092,Saccharopine,1,[M+H]+,RPOS-0092.1,32.4,0.54,277.1394129,277.1352558,277.1435699,18.6,48.6,276.1321364,C11H20N2O6,-3.7824,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Glutamic acid and derivatives,HMDB0000279,,,,,C00449,141086,160556,,"InChI=1S/C11H20N2O6/c12-7(10(16)17)3-1-2-6-13-8(11(18)19)4-5-9(14)15/h7-8,13H,1-6,12H2,(H,14,15)(H,16,17)(H,18,19)/t7-,8-/m0/s1",ZDGJAHTZVHVLOT-YUMQZZPRSA-N ,1
RPOS-0093,Thymine,1,[M+H]+,RPOS-0093.1,97.2,1.62,127.0502039,127.0482981,127.0521096,83.4,113.4,126.0429274,C5H6N2O2,0.23962,Diazines,Pyrimidines and pyrimidine derivatives,Hydroxypyrimidines,HMDB0000262,,,,,C00178,1103,1135,,"InChI=1S/C5H6N2O2/c1-3-2-6-5(9)7-4(3)8/h2H,1H3,(H2,6,7,8,9)",RWQNBRDOKXIBIV-UHFFFAOYSA-N,1
RPOS-0094,Guanine,1,[M+H]+,RPOS-0094.1,53.4,0.89,152.0566865,152.0544056,152.0589673,40.2,70.2,151.04941,C5H5N5O,-1.02683,Imidazopyrimidines,Purines and purine derivatives,Purines and purine derivatives,HMDB0000132,,,,,C00242,744,764,,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",UYTPUPDQBNUYGX-UHFFFAOYSA-N,1
RPOS-0095,Adenosine,1,[M+H]+,RPOS-0095.1,96.6,1.61,268.1040265,268.1000049,268.108048,81.6,111.6,267.09675,C10H13N5O4,-2.5893,Purine nucleosides,NA,Purine nucleosides,HMDB0000050,,,,,C00212,54923,60961,,"InChI=1S/C10H13N5O4/c11-8-5-9(13-2-12-8)15(3-14-5)10-7(18)6(17)4(1-16)19-10/h2-4,6-7,10,16-18H,1H2,(H2,11,12,13)/t4-,6-,7-,10-/m1/s1",OIRDTQYFTABQOQ-KQYNXXCUSA-N,1
RPOS-0096,3-Methylxanthine,1,[M+H]+,RPOS-0096.1,116.4,1.94,167.0563565,167.0538506,167.0588623,102.6,132.6,166.04908,C6H6N4O2,-1.0763,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0001886,,,,,C16357,63805,70639,,"InChI=1S/C6H6N4O2/c1-10-4-3(7-2-8-4)5(11)9-6(10)12/h2H,1H3,(H,7,8)(H,9,11,12)",GMSNIKWWOQHZGF-UHFFFAOYSA-N,1
RPOS-0099,Quinaldic acid,1,[M+H]+,RPOS-0099.1,192.6,3.21,174.0549565,174.0523456,174.0575673,179.4,209.4,173.04768,C10H7NO2,0.897,Quinolines and derivatives,Quinoline carboxylic acids,Quinoline carboxylic acids,HMDB0000842,,,,,C06325,6857,7124,,"InChI=1S/C10H7NO2/c12-10(13)9-6-5-7-3-1-2-4-8(7)11-9/h1-6H,(H,12,13)",LOAUVZALPPNFOQ-UHFFFAOYSA-N,1
RPOS-0100,Tiglylcarnitine CAR(5:1),1,[M+H]+,RPOS-00100.1,182.4,3.04,244.1543365,244.1506741,244.1579988,166.8,196.8,243.14706,C12H21NO4,-2.8724,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0002366,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,34999729,91825636,,"InChI=1S/C12H21NO4/c1-6-9(2)12(16)17-10(7-11(14)15)8-13(3,4)5/h6,10H,7-8H2,1-5H3/b9-6+/t10-/m1/s1",WURBQCVBQNMUQT-OLKPEBQYSA-N,1
RPOS-0101,Hexanoylcarnitine CAR(6:0),1,[M+H]+,RPOS-00101.1,274.8,4.58,260.1856365,260.1817337,260.1895392,257.4,287.4,259.17836,C13H25NO4,-2.7503,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000756,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070001,C02301,2497478,3246938,,"InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3/t11-/m1/s1",VVPRQWTYSNDTEA-LLVKDONJSA-N,1
RPOS-0102,Decanoylcarnitine CAR(10:0),1,[M+H]+,RPOS-00102.1,496.8,8.28,316.2482365,316.2434927,316.2529802,469.2,499.2,315.24096,C17H33NO4,-2.1739,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000651,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070059,C02301,8420677,11953821,,"InChI=1S/C17H33NO4/c1-5-6-7-8-9-10-11-12-17(21)22-15(13-16(19)20)14-18(2,3)4/h15H,5-14H2,1-4H3",LZOSYCMHQXPBFU-UHFFFAOYSA-N,1
RPOS-0103,Lauroylcarnitine CAR(12:0),1,[M+H]+,RPOS-00103.1,583.8,9.73,344.2795365,344.2743723,344.2847006,550.2,580.2,343.27226,C19H37NO4,-1.8857,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0002250,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070062,C02301,147288,168381,,"InChI=1S/C19H37NO4/c1-5-6-7-8-9-10-11-12-13-14-19(23)24-17(15-18(21)22)16-20(2,3)4/h17H,5-16H2,1-4H3/t17-/m1/s1",FUJLYHJROOYKRA-QGZVFWFLSA-N,1
RPOS-0104,Tetradecanoylcarnitine CAR(14:0),1,[M+H]+,RPOS-00104.1,644.4,10.74,372.3108365,372.3052518,372.3164211,621.6,651.6,371.30356,C21H41NO4,-1.5975,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0005066,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070107,C02301,30776567,53477791,(3R)-3-(tetradecanoyloxy)-4-(trimethylazaniumyl)butanoate,"InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1",PSHXNVGSVNEJBD-LJQANCHMSA-N,1
RPOS-0105,Hexadecenoylcarnitine CAR(16:1),1,[M+H]+,RPOS-00105.1,648,10.8,398.3264865,398.3205116,398.3324613,628.2,658.2,397.31921,C23H43NO4,,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,,,,,C02301,NA,NA,,NA,NA,1
RPOS-0106,Palmitoylcarnitine CAR(16:0),1,[M+H]+,RPOS-00106.1,652.2,10.87,400.3421365,400.3361313,400.3481416,633,663,399.33486,C23H45NO4,-1.3093,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000222,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070004,C02990,10128117,11953816,,"InChI=1S/C23H45NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-23(27)28-21(19-22(25)26)20-24(2,3)4/h21H,5-20H2,1-4H3/t21-/m1/s1",XOMRRQXKHMYMOC-OAQYLSRUSA-N,1
RPOS-0107,Stearoylcarnitine CAR(18:0),1,[M+H]+,RPOS-00107.1,655.2,10.92,428.3734365,428.3670109,428.3798621,637.8,667.8,427.36616,C25H49NO4,-1.0211,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000848,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070051,C02301,4932275,6426855,(3R)-3-(octadecanoyloxy)-4-(trimethylazaniumyl)butanoate,"InChI=1S/C25H49NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-25(29)30-23(21-24(27)28)22-26(2,3)4/h23H,5-22H2,1-4H3",FNPHNLNTJNMAEE-UHFFFAOYSA-N,1
RPOS-0109,Pyrraline,1,[M+H-H2O]+,RPOS-00109.1,150.6,2.51,237.1233718,237.1198149,237.1269286,133.8,163.8,254.12666,C12H18N2O4,-1.8056,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,HMDB0033143,,,,,NA,19980286,14274616,,"InChI=1S/C12H18N2O4/c13-11(12(17)18)3-1-2-6-14-9(7-15)4-5-10(14)8-16/h4-5,7,11,16H,1-3,6,8,13H2,(H,17,18)",VTYFITADLSVOAS-UHFFFAOYSA-N,1
