cpdID,cpdName,feature,ion,purpose,IonID,Commentsformanualrevision,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,measuredMZ,ppmError,npcStandardID,npcFeatureID,sn1,sn2,logPRDKit,logPALOGPS,logPChemAxon,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGPathway,KEGGID,chemspiderID,PubChemID,IUPAC,CAS,ChEBIID,InChI,InChIKey,confidenceScore,MSIAnnotationLevel,complexityScore,urine,plasma,serum,breastMilk,gastric,dueodenal,faecal,liver,originalMatrix,annotatedBy,validationFiles,ISOriginalFiles
RPOS-016,L-Acetylcarnitine CAR(2:0),1,M+H,primary,RPOS-016.1,Can be saturated,58.56,0.976,204.12358,204.1205181,204.1266419,43.56,73.56,203.115758,C9H17NO4,,,FB01052155,URPOS-00934,,,-3.3267,,,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0000201,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070050,Fatty Acid Metabolism(Acyl Carnitine),C02571,5406074,7045767,3-(acetyloxy)-4-(trimethylazaniumyl)butanoate,14992-62-2,57589,"InChI=1S/C9H17NO4/c1-7(11)14-8(5-9(12)13)6-10(2,3)4/h8H,5-6H2,1-4H3/t8-/m1/s1",RDHQFKQIGNGIED-MRVPVSSYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-016,L-Acetylcarnitine CAR(2:0),2,[(M+1)+H],range,RPOS-016.2,,58.56,0.976,205.12679,205.1237131,205.1298669,43.56,73.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-016,L-Acetylcarnitine CAR(2:0),3,C4H5O2,specificity,RPOS-016.3,,58.56,0.976,85.02895,85.02767457,85.03022543,43.56,73.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-017,N6-Methyladenosine,1,M+H,primary,RPOS-017.1,,123.6,2.06,282.12023,282.1159982,282.1244618,108.6,138.6,281.112404,C11H15N5O4,,,in house,URPOS-EX002,,,-2.2846,,,Purine nucleosides,,Purine nucleosides,HMDB0004044,,,,,NA,NA,92307,102175,,,21891,"InChI=1S/C11H15N5O4/c1-12-9-6-10(14-3-13-9)16(4-15-6)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11,17-19H,2H2,1H3,(H,12,13,14)/t5-,7-,8-,11-/m1/s1",VQAYFKKCNSOZKM-IOSLPCCCSA-N,2a,1,5,X,,,,,,,,Urine,EC,,
RPOS-017,N6-Methyladenosine,2,[(M+1)+H],range,RPOS-017.2,,123.6,2.06,283.12281,283.1185632,283.1270568,108.6,138.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-017,N6-Methyladenosine,3,[M-C5H8O4+H],specificity,RPOS-017.3,,123.6,2.06,150.07797,150.0757188,150.0802212,108.6,138.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-018,1-Methyladenosine,1,M+H,primary,RPOS-018.1,Can be saturated,75.3,1.255,282.12023,282.1159982,282.1244618,60.3,90.3,281.112404,C11H15N5O4,,,IROA_P02W37,URPOS-01228,,,-2.90333,,,Purine nucleosides,,Purine nucleosides,HMDB0003331,,,,,"Purine Metabolism, Adenine containing",C02494,23256663,27476,"(2R,3S,4R,5R)-2-(hydroxymethyl)-5-(6-imino-1-methyl-6,9-dihydro-1H-purin-9-yl)oxolane-3,4-diol",15763-06-1,16020,"InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1",GFYLSDSUCHVORB-IOSLPCCCSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-018,1-Methyladenosine,2,[(M+1)+H],range,RPOS-018.2,,75.3,1.255,283.12281,283.1185632,283.1270568,60.3,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-018,1-Methyladenosine,3,[M-C5H8O4+H],specificity,RPOS-018.3,,75.3,1.255,150.07797,150.0757188,150.0802212,60.3,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-019,Symmetric dimethylarginine,1,[M-CH3NH2+H],primary,RPOS-019.1,,38.4,0.64,172.1086,172.1060184,172.1111816,23.4,53.4,202.14298,C8H18N4O2,,,,URPOS-00403,,,-1.0267,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Arginine and derivatives,HMDB0003334,,,,,NA,NA,147942,169148,"(2S)-2-amino-5-[(N,N'-dimethylcarbamimidoyl)amino]pentanoic acid",,25682,"InChI=1S/C8H18N4O2/c1-10-8(11-2)12-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H,13,14)(H2,10,11,12)/t6-/m0/s1",HVPFXCBJHIIJGS-LURJTMIESA-N,2a,1,1,X,,,,,,,,Urine,EC,,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-019,Symmetric dimethylarginine,2,[(M+1)+H],range,RPOS-019.2,,38.4,0.64,173.11124,173.1086433,173.1138367,23.4,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-020,Niacinamide,1,M+H,primary,RPOS-020.1,,67.14,1.119,123.05584,123.0539942,123.0576858,52.14,82.14,122.0480128,C6H6N2O,,,IROA_P01W59,URPOS-01104,,,-0.03923,,,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Nicotinamides,HMDB0001406,,,,,Nicotinate and Nicotinamide Metabolism,C00153,911,936,pyridine-3-carboxamide,98-92-0,17154,"InChI=1S/C6H6N2O/c7-6(9)5-2-1-3-8-4-5/h1-4H,(H2,7,9)",DFPAKSUCGFBDDF-UHFFFAOYSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-020,Niacinamide,2,[(M+1)+H],range,RPOS-020.2,,67.14,1.119,124.0586,124.0567391,124.0604609,52.14,82.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-021,N6-Acetyl-L-lysine,1,M+H,primary,RPOS-021.1,,55.08,0.918,189.12392,189.1210831,189.1267569,40.08,70.08,188.1160924,C8H16N2O3,,,PC00000570,URPOS-00826,,,-1.9554,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",L-alpha-amino acids,HMDB0000206,,,,,Lysine Metabolism,C02727,83801,92832,(2S)-2-amino-6-acetamidohexanoic acid,692-04-6,17752,"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",DTERQYGMUDWYAZ-ZETCQYMHSA-N,2a,1,2,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-021,N6-Acetyl-L-lysine,2,[(M+1)+H],range,RPOS-021.2,,55.08,0.918,190.12686,190.1240081,190.1297119,40.08,70.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-021,N6-Acetyl-L-lysine,3,[M-C3H5NO3+H],specificity,RPOS-021.3,,55.08,0.918,84.08132,84.08005878,84.08258122,40.08,70.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-022,Guanidinosuccinic acid,1,M+H,primary,RPOS-022.1,,35.1,0.585,176.06713,176.064489,176.069771,20.1,50.1,175.0593058,C5H9N3O4,,,IROA_P04W49,URPOS-00316,,,-3.42443,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Aspartic acid and derivatives,HMDB0003157,,,,,Arginine Metabolism,C03139,388951,439918,(2S)-2-carbamimidamidobutanedioic acid,6133-30-8,17072,"InChI=1S/C5H9N3O4/c6-5(7)8-2(4(11)12)1-3(9)10/h2H,1H2,(H,9,10)(H,11,12)(H4,6,7,8)/t2-/m0/s1",VVHOUVWJCQOYGG-REOHCLBHSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-022,Guanidinosuccinic acid,2,[(M+1)+H],range,RPOS-022.2,,35.1,0.585,177.06953,177.066874,177.072186,20.1,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-022,Guanidinosuccinic acid,3,M+Na,specificity,RPOS-022.3,,35.1,0.585,198.04908,198.0461093,198.0520507,20.1,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-023,N-Acetylasparagine,1,M+H,primary,RPOS-023.1,,46.32,0.772,175.07188,175.0692539,175.0745061,31.32,61.32,174.0640568,C6H10N2O4,,,AldrichCPR_P03W10,URPOS-00643,,,-1.50483,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Asparagine and derivatives,HMDB0006028,,,,,NA,NA,90090,99715,(2S)-3-carbamoyl-2-acetamidopropanoic acid,4033-40-3,139582,"InChI=1S/C6H10N2O4/c1-3(9)8-4(6(11)12)2-5(7)10/h4H,2H2,1H3,(H2,7,10)(H,8,9)(H,11,12)/t4-/m0/s1",HXFOXFJUNFFYMO-BYPYZUCNSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-023,N-Acetylasparagine,2,[(M+1)+H],range,RPOS-023.2,,46.32,0.772,176.07469,176.0720489,176.0773311,31.32,61.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-023,N-Acetylasparagine,3,M+Na,specificity,RPOS-023.3,,46.32,0.772,197.05383,197.0508742,197.0567858,31.32,61.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-024,N-Acetylneuraminic acid,1,M+H,primary,RPOS-024.1,,36.6,0.61,310.11381,310.1091583,310.1184617,21.6,51.6,309.1059812,C11H19NO9,,,IROA_P01W08,URPOS-00390,,,-3.765,,,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,N-acylneuraminic acids,HMDB0000230,,,,,Aminosugar Metabolism,C00270,388337,439197,"(2S,4S,5R,6R)-5-acetamido-2,4-dihydroxy-6-[(1R,2R)-1,2,3-trihydroxypropyl]oxane-2-carboxylic acid",131-48-6,17012,"InChI=1S/C11H19NO9/c1-4(14)12-7-5(15)2-11(20,10(18)19)21-9(7)8(17)6(16)3-13/h5-9,13,15-17,20H,2-3H2,1H3,(H,12,14)(H,18,19)/t5-,6+,7+,8+,9+,11?/m0/s1",SQVRNKJHWKZAKO-LUWBGTNYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-024,N-Acetylneuraminic acid,2,[(M+1)+H],range,RPOS-024.2,,36.6,0.61,311.11706,311.1123932,311.1217268,21.6,51.6,,,,,IROA_P01W08,URPOS-00382,,,,,,,,,,,,,,,,,,,,,,,,,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-024,N-Acetylneuraminic acid,3,M+Na,specificity,RPOS-024.3,,36.6,0.61,332.09575,332.0907686,332.1007314,21.6,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-025,N-a-Acetyl-L-arginine,1,M+H,primary,RPOS-025.1,,54.96,0.916,217.13007,217.126813,217.133327,39.96,69.96,216.1222404,C8H16N4O3,,,PC00000521,URPOS-00817,,,-3.00353,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-L-alpha-amino acids,HMDB0004620,,,,,NA,NA,92866,67427,(2S)-5-carbamimidamido-2-acetamidopentanoic acid,155-84-0,40521,"InChI=1S/C8H16N4O3/c1-5(13)12-6(7(14)15)3-2-4-11-8(9)10/h6H,2-4H2,1H3,(H,12,13)(H,14,15)(H4,9,10,11)/t6-/m0/s1",SNEIUMQYRCDYCH-LURJTMIESA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-025,N-a-Acetyl-L-arginine,2,[(M+1)+H],range,RPOS-025.2,,54.96,0.916,218.1326,218.129328,218.135872,39.96,69.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-025,N-a-Acetyl-L-arginine,3,[M-NH3+H],specificity,RPOS-025.3,,54.96,0.916,200.10352,200.1005184,200.1065216,39.96,69.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-026,"N2,N2-Dimethylguanosine",1,M+H,primary,RPOS-026.1,,143.22,2.387,312.13079,312.126108,312.135472,128.22,158.22,311.1229687,C12H17N5O5,,,in house,URPOS-02556,,,-2.3188,,,Purine nucleosides,,Purine nucleosides,HMDB0004824,,,,,NA,NA,83878,92919,"9-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-2-(dimethylamino)-6,9-dihydro-3H-purin-6-one",2140-67-2,19289,"InChI=1S/C12H17N5O5/c1-16(2)12-14-9-6(10(21)15-12)13-4-17(9)11-8(20)7(19)5(3-18)22-11/h4-5,7-8,11,18-20H,3H2,1-2H3,(H,14,15,21)/t5-,7-,8-,11-/m1/s1",RSPURTUNRHNVGF-IOSLPCCCSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-026,"N2,N2-Dimethylguanosine",2,[(M+1)+H],range,RPOS-026.2,,143.22,2.387,313.13344,313.128743,313.138137,128.22,158.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-026,"N2,N2-Dimethylguanosine",3,[M-C5H8O4+H],specificity,RPOS-026.3,,143.22,2.387,180.08853,180.0858287,180.0912313,128.22,158.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-027,2-Furoylglycine,1,M+H,primary,RPOS-027.1,,141.66,2.361,170.04533,170.0427793,170.0478807,126.66,156.66,169.0375077,C7H7NO4,,,AldrichCPR_P01W49,URPOS-02500,,,-1.0332,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,HMDB0000439,,,,,NA,NA,20549,21863,2-[(furan-2-yl)formamido]acetic acid,5657-19-2,82912,"InChI=1S/C7H7NO4/c9-6(10)4-8-7(11)5-2-1-3-12-5/h1-3H,4H2,(H,8,11)(H,9,10)",KSPQDMRTZZYQLM-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-027,2-Furoylglycine,2,[(M+1)+H],range,RPOS-027.2,,141.66,2.361,171.04845,171.0458843,171.0510157,126.66,156.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-027,2-Furoylglycine,3,[M-C2H5NO2+H],specificity,RPOS-027.3,,141.66,2.361,192.027,192.0241196,192.0298804,126.66,156.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-028,"1,1-Dimethylbiguanide (Metformin)",1,M+H,primary,RPOS-028.1,,40.2,0.67,130.10927,130.1073184,130.1112216,25.2,55.2,129.1014454,C4H11N5,,,FB01052353,URPOS-00476,,,-2.84316,,,Organonitrogen compounds,Guanidines,Biguanides,HMDB0001921,,,,,AMPK signaling pathway,C07151,3949,4091,"1-carbamimidamido-N,N-dimethylmethanimidamide",657-24-9,6801,"InChI=1S/C4H11N5/c1-9(2)4(7)8-3(5)6/h1-2H3,(H5,5,6,7,8)",XZWYZXLIPXDOLR-UHFFFAOYSA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-028,"1,1-Dimethylbiguanide (Metformin)",2,[(M+1)+H],range,RPOS-028.2,,40.2,0.67,131.11085,131.1088833,131.1128167,25.2,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-028,"1,1-Dimethylbiguanide (Metformin)",3,[M-NH3+H],specificity,RPOS-028.3,,40.2,0.67,113.08272,113.0810238,113.0844162,25.2,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-029,Tryptophan,1,[M-NH3+H],primary,RPOS-029.1,can be saturated,165.06,2.751,188.07115,188.0683289,188.0739711,150.06,180.06,204.0898776,C11H12N2O2,,,IROA_P01W50,URPOS-02910,,,-0.8023,,,Indoles and derivatives,Indolyl carboxylic acids and derivatives,Indolyl carboxylic acids and derivatives,HMDB0000929,,,,,Tryptophan Metabolism,C00078,6066,6305,(2S)-2-amino-3-(1H-indol-3-yl)propanoic acid,73-22-3,16828,"InChI=1S/C11H12N2O2/c12-9(11(14)15)5-7-6-13-10-4-2-1-3-8(7)10/h1-4,6,9,13H,5,12H2,(H,14,15)/t9-/m0/s1",QIVBCDIJIAJPQS-VIFPVBQESA-N,2a,1,1,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-029,Tryptophan,2,[(M+1)+H],range,RPOS-029.2,,165.06,2.751,189.07436,189.0715239,189.0771961,150.06,180.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-029,Tryptophan,3,[M-NH3-H2O+H],specificity,RPOS-029.3,,165.06,2.751,170.06059,170.0580391,170.0631409,150.06,180.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-029,Tryptophan,4,[M-NH3-C2H2O-CO+H],specificity,RPOS-029.4,,165.06,2.751,118.06567,118.063899,118.067441,150.06,180.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-030,Lysine,1,M+H,primary,RPOS-030.1,,28.08,0.468,147.11335,147.1111433,147.1155567,13.08,43.08,146.1055277,C6H14N2O2,,,IROA_P01W73,URPOS-00153,,,-2.7345,,,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues", L-alpha-amino acids,HMDB0000182,,,,,Lysine Metabolism,C00047,5747,5962,"(2S)-2,6-diaminohexanoic acid",56-87-1,18019,"InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)/t5-/m0/s1",KDXKERNSBIXSRK-YFKPBYRVSA-N,2a,1,4,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-030,Lysine,2,[(M+1)+H],range,RPOS-030.2,,28.08,0.468,148.11617,148.1139483,148.1183917,13.08,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-030,Lysine,3,[M-NH3+H],specificity,RPOS-030.3,,28.08,0.468,130.0868,130.0848487,130.0887513,13.08,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-031,Kynurenine,1,M+H,primary,RPOS-031.1,,121.02,2.017,209.09262,209.0894836,209.0957564,106.02,136.02,208.0847923,C10H12N2O3,,,IROA_P01W09,URPOS-02134,,,-1.7623,,,Organooxygen compounds,Carbonyl compounds,Alkyl-phenylketones,HMDB0000684,,,,,Tryptophan Metabolism,C00328,141580,161166,(2S)-2-amino-4-(2-aminophenyl)-4-oxobutanoic acid,2922-83-0,16946,"InChI=1S/C10H12N2O3/c11-7-4-2-1-3-6(7)9(13)5-8(12)10(14)15/h1-4,8H,5,11-12H2,(H,14,15)/t8-/m0/s1",YGPSJZOEDVAXAB-QMMMGPOBSA-N,2a,1,3,X,,,,,,,,Urine,AA,AIRWAVE_RPOS_ToF04_U19W11_LTR;AIRWAVE_RPOS_ToF04_U19W23_LTR;AIRWAVE_RPOS_ToF04_U19W35_LTR;AIRWAVE_RPOS_ToF04_U19W12_SR;AIRWAVE_RPOS_ToF04_U19W24_SR;AIRWAVE_RPOS_ToF04_U19W36_SR,IS-14:32.28;IS-18:34.44;IS-19:33.29;IS-20:164.79;IS-21:51.37;IS-22:124.83;IS-23:212.59;IS-24:86.69;IS-34:91.04
RPOS-031,Kynurenine,2,[(M+1)+H],range,RPOS-031.2,,121.02,2.017,210.09563,210.0924786,210.0987814,106.02,136.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPOS-031,Kynurenine,3,[M-NH3+H],specificity,RPOS-031.3,,121.02,2.017,192.06607,192.063189,192.068951,106.02,136.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
