cpdID,cpdName,feature,ion,IonID,rt,rt_minutes,mz,mzMin,mzMax,rtMin,rtMax,Monoisotopic_mass,chemicalFormula,logPRDKit,HMDBClass,HMDBSubClass,HMDBDirectParent,HMDBID,LmapsCategory,LmapsMainclass,LMapsSubclass,LMapsID,KEGGID,chemspiderID,PubChemID,ChEBIID,InChI,InChIKey,MSIAnnotationLevel
HPOS-050,a-Glycerophosphocholine,1,M+H,HPOS-050.1,361.0425375,6.017375625,258.1101005,258.1062288,258.1139721,346.0425375,376.0425375,257.102824,C8H20NO6P,-3.1312,Glycerophospholipids,Glycerophosphocholines,Glycerophosphocholines,HMDB0000086,,,,NA,C00670,10760,11234,135063,"InChI=1S/C8H20NO6P/c1-9(2,3)4-5-14-16(12,13)15-7-8(11)6-10/h8,10-11H,4-7H2,1-3H3",SUHOQUVVVLNYQR-UHFFFAOYSA-N,1
HPOS-051,3-Methylhistidine,1,M+H,HPOS-051.1,365.5020678,6.091701131,170.09295,170.0903986,170.0955014,350.5020678,380.5020678,169.0851266,C7H11N3O2,-2.3359,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Histidine and derivatives,HMDB0000479,,,,NA,C01152,58494,64969,27596,"InChI=1S/C7H11N3O2/c1-10-4-9-3-5(10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1",JDHILDINMRGULE-LURJTMIESA-N,1
HPOS-052,1-Methylhistidine,1,M+H,HPOS-052.1,381.0110355,6.350183925,170.09295,170.0903986,170.0955014,366.0110355,396.0110355,169.0851266,C7H11N3O2,-2.3359,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Histidine and derivatives,HMDB0000001,,,,NA,C01152,83153,92105,50599,"InChI=1S/C7H11N3O2/c1-10-3-5(9-4-10)2-6(8)7(11)12/h3-4,6H,2,8H2,1H3,(H,11,12)/t6-/m0/s1",BRMWTNUJHUMWMS-LURJTMIESA-N,1
HPOS-053,N-Acetyl-D-mannosamine | N-Acetyl-D-glucosamine,1,M+Na,HPOS-053.1,108.4842245,1.808070408,244.07971,244.0760488,244.0833712,93.48422445,123.4842245,221.0899372,C8H15NO6,-2.2373,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Acylaminosugars,HMDB0001129 | HMDB0000215,,,,NA,"C00645 | 
C00140",388414 | 388319,439281 | 439174,63153 | 506227,"InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5+,6-,7-,8?/m1/s1 | InChI=1S/C8H15NO6/c1-3(11)9-5-7(13)6(12)4(2-10)15-8(5)14/h4-8,10,12-14H,2H2,1H3,(H,9,11)/t4-,5-,6-,7-,8?/m1/s1",OVRNDRQMDRJTHS-ZTVVOAFPSA-N | OVRNDRQMDRJTHS-RTRLPJTCSA-N,1
HPOS-055,Hypoxanthine,1,M+H,HPOS-055.1,95.52031876,1.592005313,137.04634,137.0442843,137.0483957,80.52031876,110.5203188,136.0385108,C5H4N4O,-0.134,Imidazopyrimidines,Purines and purine derivatives,Hypoxanthines,HMDB0000157,,,,NA,C00262,768,135398638,17368,"InChI=1S/C5H4N4O/c10-5-3-4(7-1-6-3)8-2-9-5/h1-2H,(H2,6,7,8,9,10)",FDGQSTZJBFJUBT-UHFFFAOYSA-N,1
HPOS-056,Pantothenic acid,1,M+H,HPOS-056.1,67.97083492,1.132847249,220.1185,220.1151982,220.1218018,52.97083492,82.97083492,219.1106726,C9H17NO5,-1.8626,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,HMDB0000210,,,,NA,C00864,6361,6613,46905,"InChI=1S/C9H17NO5/c1-9(2,5-11)7(14)8(15)10-4-3-6(12)13/h7,11,14H,3-5H2,1-2H3,(H,10,15)(H,12,13)/t7-/m0/s1",GHOKWGTUZJEAQD-ZETCQYMHSA-N,1
HPOS-057,Urocanic acid,1,M+H,HPOS-057.1,78.22564792,1.303760799,139.05075,139.0486642,139.0528358,63.22564792,93.22564792,138.0429274,C6H6N2O2,-0.4967,Azoles,Imidazoles,Imidazolyl carboxylic acids and derivatives,HMDB0000301,,,,NA,C00785,643824,736715,30817,"InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)/b2-1+",LOIYMIARKYCTBW-OWOJBTEDSA-N,1
HPOS-058,5'-Methylthioadenosine,1,M+H,HPOS-058.1,78.0746227,1.301243712,298.0968365,298.0923651,298.101308,63.0746227,93.0746227,297.0895603,C11H15N5O3S,-1.8553,5'-deoxyribonucleosides,5'-deoxy-5'-thionucleosides,5'-deoxy-5'-thionucleosides,HMDB0001173,,,,NA,C00170,388321,439176,17509,"InChI=1S/C11H15N5O3S/c1-20-2-5-7(17)8(18)11(19-5)16-4-15-6-9(12)13-3-14-10(6)16/h3-5,7-8,11,17-18H,2H2,1H3,(H2,12,13,14)/t5-,7-,8-,11-/m1/s1",WUUGFSXJNOTRMR-IOSLPCCCSA-N,1
HPOS-059,Cytosine,1,M+H,HPOS-059.1,143.5321018,2.392201696,112.05109,112.0494092,112.0527708,128.5321018,158.5321018,111.0432618,C4H5N3O,-0.81193,Diazines,Pyrimidines and pyrimidine derivatives,Pyrimidones,HMDB0000630,,,,NA,C00380,577,597,16040,"InChI=1S/C4H5N3O/c5-3-1-2-6-4(8)7-3/h1-2H,(H3,5,6,7,8)",OPTASPLRGRRNAP-UHFFFAOYSA-N,1
HPOS-060,Benzoylcarnitine,1,M+H,HPOS-060.1,267.2955796,4.454926326,266.13923,266.1352379,266.1432221,252.2955796,282.2955796,265.1314081,C14H19NO4,-2.2788,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,HMDB0240664,,,,NA,NA,114314,129022,NA,"InChI=1S/C14H19NO4/c1-15(2,3)10-12(9-13(16)17)19-14(18)11-7-5-4-6-8-11/h4-8,12H,9-10H2,1-3H3/t12-/m1/s1",AWUHAZDZHNWQAG-GFCCVEGCSA-N,3
HPOS-061,Pipecolic acid | N-methylproline,1,M+H,HPOS-061.1,268.7185166,4.478641943,130.0868,130.0848487,130.0887513,253.7185166,283.7185166,129.0789786,C6H11NO2,0.2131 | 0.1652,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha-amino acids | Proline and derivatives,HMDB0000070 | HMDB0094696,,,,NA,C00408Â  | NA,826 | 558617,849 | 643474,17964 | 90344,"InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9) | InChI=1S/C6H11NO2/c1-7-4-2-3-5(7)6(8)9/h5H,2-4H2,1H3,(H,8,9)/t5-/m0/s1",HXEACLLIILLPRG-UHFFFAOYSA-N  | CWLQUGTUXBXTLF-YFKPBYRVSA-N,1
HPOS-062,Tiglylcarnitine CAR(5:1),1,M+H,HPOS-062.1,272.5613224,4.542688706,244.15488,244.1512177,244.1585423,257.5613224,287.5613224,243.1470582,?C12H21NO4,-2.8724,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0002366,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,34999729,91825636,85520,"InChI=1S/C12H21NO4/c1-6-9(2)12(16)17-10(7-11(14)15)8-13(3,4)5/h6,10H,7-8H2,1-5H3/b9-6+/t10-/m1/s1",WURBQCVBQNMUQT-OLKPEBQYSA-N,3
HPOS-063,Octadecenoylcarnitine CAR(18:1),1,M+H,HPOS-063.1,225.8869597,3.65,426.35833,426.3519346,426.3647254,210.8869597,240.8869597,425.35051,C25H47NO4,NA,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,NA,NA,75659,NA,NA,2
HPOS-064,Decadienoylcarnitine CAR(10:2),1,M+H,HPOS-064.1,246.4494577,4.107490961,312.21748,312.2127967,312.2221633,231.4494577,261.4494577,311.2096584,C17H29NO4,NA,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,NA,NA,75659,NA,NA,3
HPOS-065,Decenoylcarnitine CAR(10:1),1,M+H,HPOS-065.1,242.4970963,4,314.23313,314.2284165,314.2378435,227.4970963,257.4970963,313.2253085,C17H31NO4,NA,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,NA,NA,75659,NA,NA,3
HPOS-066,Dodecenoylcarnitine CAR(12:1),1,M+H,HPOS-066.1,234.8697947,3.89,342.26443,342.259296,342.269564,219.8697947,249.8697947,341.2566086,C19H35NO4,NA,Fatty Acyls,Fatty acid esters,Fatty acid esters,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,NA,NA,75659,NA,NA,3
HPOS-067,Hexadecenoylcarnitine CAR(16:1),1,M+H,HPOS-067.1,229.544484,3.8257414,398.32703,398.3210551,398.3330049,214.544484,244.544484,397.3192088,C23H43NO4,NA,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,NA,NA,75659,NA,NA,3
HPOS-068,Octadecadienoylcarnitine CAR(18:2),1,M+H,HPOS-068.1,227.8075973,3.796793288,424.34268,424.3363149,424.3490451,212.8075973,242.8075973,423.3348589,C25H45NO4,NA,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,NA,NA,75659,NA,NA,3
HPOS-070,Hydroxydecanoylcarnitine CAR(10:0-OH),1,M+H,HPOS-070.1,272.9093285,4.49,332.2437,332.2387163,332.2486837,257.9093285,287.9093285,331.2358731,C17H33NO5,NA,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,NA,NA,75659,NA,NA,3
HPOS-071,3-Hydroxybutyrylcarnitine CAR(4:0-OH),1,M+H,HPOS-071.1,325.410516,5.4,248.1498,248.1460778,248.1535222,310.410516,340.410516,247.1419728,C11H21NO5,-3.677,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0013127,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070037,NA,28540388,71464477,72995,"InChI=1S/C11H21NO5/c1-8(13)5-11(16)17-9(6-10(14)15)7-12(2,3)4/h8-9,13H,5-7H2,1-4H3",UEFRDQSMQXDWTO-UHFFFAOYSA-N,1
HPOS-072,Thiamine,1,M+,HPOS-072.1,329.5509483,5.492515806,265.11176,265.1077833,265.1157367,314.5509483,344.5509483,265.1123069,C12H17N4OS+,-1.44459,Diazines,Pyrimidines and pyrimidine derivatives,Thiamines,HMDB0000235,,,,NA,C00378,1098,1130,18385,"InChI=1S/C12H17N4OS/c1-8-11(3-4-17)18-7-16(8)6-10-5-14-9(2)15-12(10)13/h5,7,17H,3-4,6H2,1-2H3,(H2,13,14,15)/q+1",JZRWCGZRTZMZEH-UHFFFAOYSA-N,1
HPOS-073,4-Guanidinobutanoic acid,1,M+H,HPOS-073.1,230.4116781,3.840194634,146.09295,146.0907586,146.0951414,215.4116781,245.4116781,145.0851266,C5H11N3O2,-2.55853,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Gamma amino acids and derivatives,HMDB0003464,,,,NA,C01035,486,500,15728,"InChI=1S/C5H11N3O2/c6-5(7)8-3-1-2-4(9)10/h1-3H2,(H,9,10)(H4,6,7,8)",TUHVEAJXIMEOSA-UHFFFAOYSA-N,1
HPOS-074,"N,N-Dimethylglycine",1,M+H,HPOS-074.1,278.3156017,4.638593361,104.07115,104.0695889,104.0727111,263.3156017,293.3156017,103.0633285,C4H9NO2,-1.6494,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Alpha amino acids,HMDB0000092,,,,NA,C01026,653,673,17724,"InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)",FFDGPVCHZBVARC-UHFFFAOYSA-N,1
HPOS-075,Pseudouridine,1,M+H,HPOS-075.1,76.19503142,1.25,245.07736,245.0736838,245.0810362,61.19503142,91.19503142,244.0695361,C9H12N2O6,-1.4807,Nucleoside and nucleotide analogues,,Nucleoside and nucleotide analogues,HMDB0000767,,,,NA,C02067,14319,15047,17802,"InChI=1S/C9H12N2O6/c12-2-4-5(13)6(14)7(17-4)3-1-10-9(16)11-8(3)15/h1,4-7,12-14H,2H2,(H2,10,11,15,16)/t4-,5-,6-,7+/m1/s1",PTJWIQPHWPFNBW-GBNDHIKLSA-N,1
HPOS-076,L-prolyl-L-proline,1,M+H,HPOS-076.1,326.0640454,5.4,213.12392,213.1207231,213.1271169,311.0640454,341.0640454,212.1160924,C10H16N2O3,-2.4202,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Dipeptides,HMDB0011180,,,,NA,NA,9797341,263469,73646,"InChI=1S/C10H16N2O3/c13-9(7-3-1-5-11-7)12-6-2-4-8(12)10(14)15/h7-8,11H,1-6H2,(H,14,15)/t7-,8-/m0/s1",RWCOTTLHDJWHRS-YUMQZZPRSA-N,1
HPOS-077,N6-Acetyl-L-lysine | N-alpha-acetyl-L-lysine,1,M+H,HPOS-077.1,323.984633,5.44,189.12392,189.1210831,189.1267569,308.984633,338.984633,188.1160924,C8H16N2O3,0.545,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",N-acyl-alpha amino acids,HMDB0000206 | HMDB0000446,,,,NA,C02727Â  | C12989,83801 | 83869,92832 | 92907,17752 | 35704,"InChI=1S/C8H16N2O3/c1-6(11)10-5-3-2-4-7(9)8(12)13/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1 | InChI=1S/C8H16N2O3/c1-6(11)10-7(8(12)13)4-2-3-5-9/h7H,2-5,9H2,1H3,(H,10,11)(H,12,13)/t7-/m0/s1",DTERQYGMUDWYAZ-ZETCQYMHSA-N | VEYYWZRYIYDQJM-ZETCQYMHSA-N ,1
HPOS-078,"N2,N2-Dimethylguanosine",1,M+H,HPOS-078.1,116.1672126,1.9,312.13079,312.126108,312.135472,101.1672126,131.1672126,311.1229687,C12H17N5O5,-2.3188,Purine nucleosides,,Purine nucleosides,HMDB0004824,,,,NA,NA,83878,135501639,19289,"InChI=1S/C12H17N5O5/c1-16(2)12-14-9-6(10(21)15-12)13-4-17(9)11-8(20)7(19)5(3-18)22-11/h4-5,7-8,11,18-20H,3H2,1-2H3,(H,14,15,21)/t5-,7-,8-,11-/m1/s1",RSPURTUNRHNVGF-IOSLPCCCSA-N,1
HPOS-079,Inosine,1,M+Na,HPOS-079.1,97.31424202,1.609,291.07054,291.0661739,291.0749061,82.31424202,112.314242,268.0807695,C10H12N4O5,-1.7698,Purine nucleosides,,Purine nucleosides,HMDB0000195,,,,NA,C00294,5799,135398641,17596,"InChI=1S/C10H12N4O5/c15-1-4-6(16)7(17)10(19-4)14-3-13-5-8(14)11-2-12-9(5)18/h2-4,6-7,10,15-17H,1H2,(H,11,12,18)/t4-,6-,7-,10-/m1/s1",UGQMRVRMYYASKQ-KQYNXXCUSA-N,1
HPOS-080,Butyryl- | isobutyrylcarnitine CAR(4:0),1,[M+H],HPOS-080.1,277.0236937,4.69,232.15488,232.1513977,232.1583623,262.0236937,292.0236937,231.1470582,C11H21NO4,-0.4555 | -0.5996,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0002013 | HMDB0000736,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02862 | NA,184820 | 147286,213144 | 168379,21949| 84838,"InChI=1S/C11H21NO4/c1-5-6-11(15)16-9(7-10(13)14)8-12(2,3)4/h9H,5-8H2,1-4H3/t9-/m1/s1 | InChI=1S/C11H21NO4/c1-8(2)11(15)16-9(6-10(13)14)7-12(3,4)5/h8-9H,6-7H2,1-5H3/t9-/m1/s1",QWYFHHGCZUCMBN-SECBINFHSA-N | QWYFHHGCZUCMBN-SECBINFHSA-N ,1
HPOS-081,Acetaminophen,1,M+H,HPOS-081.1,44.80233894,0.71,152.07115,152.0688689,152.0734311,29.80233894,59.80233894,151.0633285,C8H9NO2,1.1088,Phenols,1-hydroxy-2-unsubstituted benzenoids,1-hydroxy-2-unsubstituted benzenoids ,HMDB0001859,,,,NA,C06804,1906,1983,46195,"InChI=1S/C8H9NO2/c1-6(10)9-7-2-4-8(11)5-3-7/h2-5,11H,1H3,(H,9,10)",RZVAJINKPMORJF-UHFFFAOYSA-N,1
HPOS-082,7-Methylguanine,1,M+H,HPOS-082.1,134.4155905,2.19,166.07288,166.0703889,166.0753711,119.4155905,149.4155905,165.0650599,C6H7N5O,-1.17123,Imidazopyrimidines,Purines and purine derivatives,Hypoxanthines,HMDB0000897,,,,NA,C02242,10883,135398679,28664,"InChI=1S/C6H7N5O/c1-11-2-8-4-3(11)5(12)10-6(7)9-4/h2H,1H3,(H3,7,9,10,12)",FZWGECJQACGGTI-UHFFFAOYSA-N,1
HPOS-083,Tryptamine,1,[M-NH3+H],HPOS-083.1,167.5725014,2.79,144.08132,144.0791588,144.0834812,152.5725014,182.5725014,160.1000484,C10H12N2,-0.0805,Indoles and derivatives,Tryptamines and derivatives,Tryptamines and derivatives,HMDB0000303,,,,NA,C00398,1118,1150,16765,"InChI=1S/C10H12N2/c11-6-5-8-7-12-10-4-2-1-3-9(8)10/h1-4,7,12H,5-6,11H2",APJYDQYYACXCRM-UHFFFAOYSA-N,1
HPOS-084,N1-methyl-2-pyridone-5-carboxamide,1,M+H,HPOS-084.1,76.03384224,1.24,153.0664,153.064104,153.068696,61.03384224,91.03384224,152.05858,C7H8N2O2,-0.98153,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Nicotinamides,HMDB0004193,,,,NA,C05842,62899,69698,27410,"InChI=1S/C7H8N2O2/c1-9-4-5(7(8)11)2-3-6(9)10/h2-4H,1H3,(H2,8,11)",JLQSXXWTCJPCBC-UHFFFAOYSA-N,1
HPOS-085,N1-methyl-4-pyridone-3-carboxamide,1,M+H,HPOS-085.1,92.57364795,1.5,153.0664,153.064104,153.068696,77.57364795,107.5736479,152.05858,C7H8N2O2,-0.98153,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Nicotinamides,HMDB0004194,,,,NA,C05843,389671,440810,27838,"InChI=1S/C7H8N2O2/c1-9-3-2-6(10)5(4-9)7(8)11/h2-4H,1H3,(H2,8,11)",KTLRWTOPTKGYQY-UHFFFAOYSA-N,1
HPOS-086,Cortisol,1,M+H,HPOS-086.1,44.46210925,0.71,363.21715,363.2117017,363.2225983,29.46210925,59.46210925,362.2093241,C21H30O5,-0.7363,Steroids and steroid derivatives,Hydroxysteroids,21-hydroxysteroids,HMDB0000063,Sterols [ST],Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",LMST02030001,C00735,5551,5754,17650,"InChI=1S/C21H30O5/c1-19-7-5-13(23)9-12(19)3-4-14-15-6-8-21(26,17(25)11-22)20(15,2)10-16(24)18(14)19/h9,14-16,18,22,24,26H,3-8,10-11H2,1-2H3/t14-,15-,16-,18+,19-,20-,21-/m0/s1",JYGXADMDTFJGBT-VWUMJDOOSA-N,1
HPOS-087,1-Methyladenosine,1,M+H,HPOS-087.1,250.0531873,4.1,282.12023,282.1159982,282.1244618,235.0531873,265.0531873,281.112404,C11H15N5O4,-2.90333,Purine nucleosides,,Purine nucleosides,HMDB0003331,,,,NA,C02494,17216227,27476,16020,"InChI=1S/C11H15N5O4/c1-15-3-14-10-6(9(15)12)13-4-16(10)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11-12,17-19H,2H2,1H3/t5-,7-,8-,11-/m1/s1",GFYLSDSUCHVORB-IOSLPCCCSA-N,1
HPOS-088,N6-Methyladenosine,1,M+H,HPOS-088.1,86.43635129,1.43,282.12023,282.1159982,282.1244618,71.43635129,101.4363513,281.112404,C11H15N5O4,-2.2846,Purine nucleosides,,Purine nucleosides,HMDB0004044,,,,NA,NA,92307,102175,21891,"InChI=1S/C11H15N5O4/c1-12-9-6-10(14-3-13-9)16(4-15-6)11-8(19)7(18)5(2-17)20-11/h3-5,7-8,11,17-19H,2H2,1H3,(H,12,13,14)/t5-,7-,8-,11-/m1/s1",VQAYFKKCNSOZKM-IOSLPCCCSA-N ,1
HPOS-089,1-Methylnicotinamide,1,M+,HPOS-089.1,249.3377626,4.08,137.07149,137.0694339,137.0735461,234.3377626,264.3377626,137.0714879,C7H9N2O,-0.97873,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,Nicotinamides,HMDB0000699,,,,NA,C02918,444,457,16797,"InChI=1S/C7H8N2O/c1-9-4-2-3-6(5-9)7(8)10/h2-5H,1H3,(H-,8,10)/p+1",LDHMAVIPBRSVRG-UHFFFAOYSA-O,1
HPOS-090,N4-Acetylcytidine,1,M+H,HPOS-090.1,77.55778374,1.27,286.10391,286.0996184,286.1082016,62.55778374,92.55778374,285.0960852,C11H15N3O6,-2.3852,Pyrimidine nucleosides,,Pyrimidine nucleosides,HMDB0005923,,,,NA,NA,96702,107461,70989,"InChI=1S/C11H15N3O6/c1-5(16)12-7-2-3-14(11(19)13-7)10-9(18)8(17)6(4-15)20-10/h2-3,6,8-10,15,17-18H,4H2,1H3,(H,12,13,16,19)/t6-,8-,9-,10-/m1/s1",NIDVTARKFBZMOT-PEBGCTIMSA-N,1
HPOS-091,Sucrose,1,M+Na,HPOS-091.1,138.2138669,2.27,365.10598,365.1005034,365.1114566,123.2138669,153.2138669,342.1162115,C12H22O11,-4.976,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,O-glycosyl compounds,HMDB0000258,,,,NA,C00089,5768,5988,17992,"InChI=1S/C12H22O11/c13-1-4-6(16)8(18)9(19)11(21-4)23-12(3-15)10(20)7(17)5(2-14)22-12/h4-11,13-20H,1-3H2/t4-,5-,6-,7-,8+,9-,10+,11-,12+/m1/s1",CZMRCDWAGMRECN-UGDNZRGBSA-N,1
HPOS-092,1-Methylpiperidine-2-carboxylic acid (N-methyl pipecolic acid),1,M+H,HPOS-092.1,278.7237185,4.59,144.10245,144.1002885,144.1046115,263.7237185,293.7237185,143.0946287,C7H13NO2,-1.2187,NA,NA,NA,NA,,,,NA,NA,368258,415939,NA,"InChI=1S/C7H13NO2/c1-8-5-3-2-4-6(8)7(9)10/h6H,2-5H2,1H3,(H,9,10)",BPSLZWSRHTULGU-UHFFFAOYSA-N,1
HPOS-093,Nonenoylcarnitine CAR(9:1),1,M+H,HPOS-093.1,239.7871541,4,300.21748,300.2129767,300.2219833,224.7871541,254.7871541,299.20966,C16H29NO4,NA,Fatty Acyls,Fatty acid esters,Acyl carnitines,NA,,,,NA,C02301,NA,NA,75659,NA,NA,3
HPOS-095,Tetradecanoylcarnitine CAR(14:0),1,M+H,HPOS-095.1,229.3032789,3.78,372.31138,372.3057953,372.3169647,214.3032789,244.3032789,371.3035588,C21H41NO4,-1.5975,Fatty Acyls,Fatty acid esters,Acyl carnitines,HMDB0005066,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],LMFA07070107,NA,30776567,53477791,84634,"InChI=1S/C21H41NO4/c1-5-6-7-8-9-10-11-12-13-14-15-16-21(25)26-19(17-20(23)24)18-22(2,3)4/h19H,5-18H2,1-4H3/t19-/m1/s1",PSHXNVGSVNEJBD-LJQANCHMSA-N,3
HPOS-096,Tetradecadienoylcarnitine CAR(14:2),1,M+H,HPOS-096.1,230.7767637,3.81,368.28008,368.2745558,368.2856042,215.7767637,245.7767637,367.2722587,C21H37NO4,,Fatty Acyls,Fatty acid esters,NA,NA,Fatty Acyls [FA],Fatty esters [FA07],Fatty acyl carnitines [FA0707],NA,C02301,,,75659,NA,NA,3
HPOS-097,Symmetric dimethylarginine,1,[M-CH3NH2+H],HPOS-097.1,354.6,5.91,172.1086,172.1060184,172.1111816,339.6,369.6,202.14298,C8H18N4O2,-3.7805,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Arginine and derivatives,HMDB0003334,,,,NA,,147942,169148,25682,"InChI=1S/C8H18N4O2/c1-10-8(11-2)12-5-3-4-6(9)7(13)14/h6H,3-5,9H2,1-2H3,(H,13,14)(H2,10,11,12)/t6-/m0/s1",HVPFXCBJHIIJGS-LURJTMIESA-N,1
HPOS-098,Carnosine,1,M+H,HPOS-098.1,360.6,6.01,227.11442,227.1110133,227.1178267,345.6,375.6,226.10659,C9H14N4O3,-2.6349,Peptidomimetics,Hybrid peptides,Hybrid peptides,HMDB0000033,,,,NA,C00386,388363,439224,15727,"InChI=1S/C9H14N4O3/c10-2-1-8(14)13-7(9(15)16)3-6-4-11-5-12-6/h4-5,7H,1-3,10H2,(H,11,12)(H,13,14)(H,15,16)/t7-/m0/s1",CQOVPNPJLQNMDC-ZETCQYMHSA-N,1
HPOS-099,Anserine,1,M+H,HPOS-099.1,366,6.1,241.13007,241.126453,241.133687,351,381,240.12224,C10H16N4O3,-2.7793,Peptidomimetics,Hybrid peptides,Hybrid peptides,HMDB0000194,,,,NA,C01262,100482,112072,18323,"InChI=1S/C10H16N4O3/c1-14-6-12-5-7(14)4-8(10(16)17)13-9(15)2-3-11/h5-6,8H,2-4,11H2,1H3,(H,13,15)(H,16,17)/t8-/m0/s1",MYYIAHXIVFADCU-QMMMGPOBSA-N,1
HPOS-100,Xanthine,1,M+H,HPOS-100.1,69,1.15,153.04125,153.0389544,153.0435456,54,84,152.03343,C5H4N4O2,-0.0377,Imidazopyrimidines,Purines and purine derivatives,Xanthines,HMDB0000292,,,,NA,C00385,1151,1188,17712,"InChI=1S/C5H4N4O2/c10-4-2-3(7-1-6-2)8-5(11)9-4/h1H,(H3,6,7,8,9,10,11)",LRFVTYWOQMYALW-UHFFFAOYSA-N,1
HPOS-101,Hippuric acid,1,M+H,HPOS-101.1,69.6,1.16,180.06607,180.063369,180.068771,54.6,84.6,179.05824,C9H9NO3,-0.3812,Benzene and substituted derivatives,Benzoic acids and derivatives,Hippuric acids,HMDB0000714,,,,NA,C01586,451,464,18089,"InChI=1S/C9H9NO3/c11-8(12)6-10-9(13)7-4-2-1-3-5-7/h1-5H,6H2,(H,10,13)(H,11,12)",QIAFMBKCNZACKA-UHFFFAOYSA-N,1
HPOS-102,Guanine,1,M+H,HPOS-102.1,130.2,2.17,152.05723,152.0549491,152.0595109,115.2,145.2,151.04941,C5H5N5O,-1.02683,Imidazopyrimidines,Purines and purine derivatives,Purines and purine derivatives,HMDB0000132,,,,NA,C00242,744,764,16235,"InChI=1S/C5H5N5O/c6-5-9-3-2(4(11)10-5)7-1-8-3/h1H,(H4,6,7,8,9,10,11)",UYTPUPDQBNUYGX-UHFFFAOYSA-N,1
HPOS-103,Neopterin,1,M+H,HPOS-103.1,139.2,2.32,254.08893,254.0851187,254.0927413,124.2,154.2,253.0811039,C9H11N5O4,-2.04803,Pteridines and derivatives,Pterins and derivatives,Biopterins and derivatives ,HMDB0000845,,,,NA,C05926,4300,4455,NA,"InChI=1S/C9H11N5O4/c10-9-13-7-5(8(18)14-9)12-3(1-11-7)6(17)4(16)2-15/h1,4,6,15-17H,2H2,(H3,10,11,13,14,18)",BMQYVXCPAOLZOK-UHFFFAOYSA-N,1
